"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.543829277E1,-1.345340908E-2,4.671365023E-3,-1.486520767E-1
1.544329277E1,-4.098391533E-2,-2.455593646E-2,-1.838874817E-2
1.544829277E1,-5.600991100E-2,1.264925301E-2,-3.939342499E-2
1.545329277E1,-4.999833554E-2,2.985711396E-2,3.361701965E-3
1.545829277E1,5.390167236E-3,2.884720266E-2,2.877521515E-2
1.546329277E1,3.061203659E-2,1.846273243E-2,-1.218795776E-2
1.546829277E1,2.701632679E-2,-2.333658934E-2,1.230010986E-1
1.547329277E1,3.533793241E-2,-5.221292377E-3,-6.388664246E-3
1.547829277E1,4.862293229E-2,-3.882393241E-2,8.620548248E-2
1.548329277E1,3.512963653E-3,-1.558963954E-2,-1.825618744E-2
1.548829277E1,1.826190948E-2,8.886024356E-3,6.445884705E-3
1.549329277E1,3.968555480E-2,1.268969476E-2,-5.217838287E-2
1.549829277E1,2.514103428E-2,2.127398551E-2,-5.805778503E-2
1.550329277E1,-1.451808959E-2,-1.086179912E-2,-7.142448425E-2
1.550829277E1,-4.403153062E-2,8.516520262E-3,-1.367454529E-1
1.551329277E1,-7.131847739E-2,-1.044721901E-2,3.648376465E-2
1.551829277E1,-4.225499928E-3,1.586107910E-2,-1.600933075E-2
1.552329277E1,4.897372797E-2,1.982821524E-2,4.824161530E-2
1.552829277E1,9.614780545E-2,-2.682295442E-2,1.156711578E-1
1.553329277E1,8.980758488E-2,-1.728792489E-2,3.493118286E-2
1.553829277E1,5.889168754E-2,-2.506768703E-2,7.722568512E-2
1.554329277E1,3.544946760E-2,-2.259042859E-2,-2.407932281E-2
1.554829277E1,-1.949518919E-3,-1.638533175E-2,4.848098755E-2
1.555329277E1,4.663802683E-3,2.939476073E-2,-5.575656891E-2
1.555829277E1,3.179162368E-2,4.278504848E-2,-4.024505615E-4
1.556329277E1,3.280215710E-2,6.207402050E-2,-3.927707672E-2
1.556829277E1,-4.793663323E-2,-4.248747230E-2,-4.188251495E-2
1.557329277E1,-2.760998160E-2,-3.418630362E-2,-8.860588074E-3
1.557829277E1,-3.649950027E-2,-4.808320105E-2,5.340385437E-2
1.558329277E1,-1.388080418E-2,-2.427381277E-2,1.047878265E-1
1.558829277E1,4.275860265E-2,1.630330086E-2,-6.150531769E-2
1.559329277E1,7.432561368E-2,1.647298038E-2,6.776523590E-2
1.559829277E1,9.384526312E-2,3.059779108E-2,-8.286857605E-2
1.560329277E1,3.128723055E-2,3.271038830E-2,-2.505302429E-2
1.560829277E1,-3.654775023E-2,-1.508207619E-2,-2.128124237E-2
1.561329277E1,-6.304220110E-2,4.279434681E-3,1.391029358E-2
1.561829277E1,-3.563269228E-2,-2.159242332E-2,6.412124634E-2
1.562329277E1,1.878366619E-2,5.209550261E-3,9.764671326E-3
1.562829277E1,1.055637076E-1,-1.147769392E-2,6.846714020E-2
1.563329277E1,9.915531427E-2,-2.578991652E-2,-4.215240479E-4
1.563829277E1,6.114433706E-2,-2.925257385E-2,-2.518844604E-2
1.564329277E1,1.207724214E-3,-2.663365006E-2,2.334976196E-2
1.564829277E1,-5.414748192E-2,-1.297697425E-3,-4.696464539E-2
1.565329277E1,-6.955339015E-2,1.362031698E-2,-3.711509705E-2
1.565829277E1,-1.001961529E-2,9.497657418E-3,-1.065711975E-1
1.566329277E1,-1.250435412E-2,1.417991519E-2,2.051067352E-2
1.566829277E1,1.135459542E-2,2.850317955E-2,-5.383872986E-2
1.567329277E1,5.086476356E-2,-1.617205143E-2,3.502273560E-2
1.567829277E1,1.563537866E-2,-3.124560416E-2,9.581375122E-2
1.568329277E1,2.109535038E-2,-1.677115262E-2,5.324363708E-2
1.568829277E1,3.956768662E-2,-3.284662962E-4,-4.995346069E-3
1.569329277E1,3.700136021E-2,-2.460338175E-2,2.233791351E-2
1.569829277E1,1.574375853E-2,-2.154767513E-3,-1.049041748E-5
1.570329277E1,2.806592733E-3,3.117540479E-2,-1.013145447E-1
1.570829277E1,-2.733363211E-2,1.667360961E-2,-1.673984528E-2
1.571329277E1,-6.814724952E-2,3.175394237E-2,-6.220817566E-2
1.571829277E1,-4.468988627E-2,2.219264209E-2,-3.565311432E-2
1.572329277E1,-1.372999698E-2,-1.563434303E-2,-1.344108582E-2
1.572829277E1,-3.768876195E-4,-3.292904794E-2,-2.216625214E-2
1.573329277E1,-1.619165391E-2,-5.725343525E-2,8.015537262E-2
1.573829277E1,2.428304404E-2,-2.118590474E-2,-2.006816864E-2
1.574329277E1,-2.052225173E-3,-1.864908636E-2,4.359531403E-2
1.574829277E1,-9.510673583E-3,3.973874450E-2,-5.576992035E-2
1.575329277E1,2.972608805E-2,9.488940239E-2,-1.987552643E-2
1.575829277E1,7.425458729E-2,1.219583377E-1,-3.880500793E-3
1.576329277E1,3.967864439E-2,1.005340964E-1,2.050876617E-2
1.576829277E1,-1.184497774E-2,4.212041199E-2,4.011154175E-3
1.577329277E1,-8.961738646E-2,-7.331520319E-3,3.896903992E-2
1.577829277E1,-1.072461084E-1,-3.486108780E-2,5.898761749E-2
1.578329277E1,-1.174870953E-1,-4.196059704E-2,2.781391144E-2
1.578829277E1,-9.763327241E-2,-2.980744839E-2,6.540393829E-2
1.579329277E1,-2.590297163E-2,-8.234843612E-3,3.116893768E-2
1.579829277E1,4.360522330E-2,2.234505117E-2,1.369953156E-2
1.580329277E1,8.886639774E-2,8.088946342E-4,-6.351566315E-2
1.580829277E1,3.978108615E-2,-3.410845995E-3,-9.336662292E-2
1.581329277E1,-3.030087054E-2,-3.038313985E-2,-3.550910950E-2
1.581829277E1,-1.004721150E-1,2.302551270E-2,-1.029453278E-1
1.582329277E1,-9.057244658E-2,2.981702983E-2,1.164941788E-1
1.582829277E1,-6.202297658E-2,6.301409006E-2,4.686832428E-2
1.583329277E1,3.924295306E-3,4.738384485E-2,1.425561905E-1
1.583829277E1,2.295890450E-2,1.313501596E-2,3.306293488E-2
1.584329277E1,-2.858251333E-3,-3.557012975E-2,8.488655090E-3
1.584829277E1,-9.983137250E-3,-2.168165147E-2,2.295303345E-2
1.585329277E1,-1.807277650E-2,-1.756559312E-2,-2.767086029E-2
1.585829277E1,-3.367124498E-2,-1.325368881E-3,9.445762634E-2
1.586329277E1,-4.940384626E-2,3.437367082E-2,-2.923297882E-2
1.586829277E1,-6.957628578E-2,4.560722411E-2,4.682636261E-2
1.587329277E1,-6.570807844E-2,4.573942721E-2,-4.680633545E-3
1.587829277E1,-7.571966946E-2,3.192101419E-2,2.194976807E-2
1.588329277E1,-5.625379086E-2,2.502602339E-2,1.739883423E-2
1.588829277E1,-1.780033112E-2,-1.560673118E-3,5.016422272E-2
1.589329277E1,1.937963814E-2,4.216015339E-3,1.161231995E-1
1.589829277E1,-1.599983871E-2,-5.835592747E-3,3.399848938E-2
1.590329277E1,7.958874106E-3,1.131547987E-2,1.191663742E-1
1.590829277E1,-5.162917078E-3,1.812051237E-2,-5.475997925E-3
1.591329277E1,-4.417823255E-2,1.309952140E-2,5.245494843E-2
1.591829277E1,-1.331324130E-2,1.689855754E-2,5.837440491E-3
1.592329277E1,-3.413293511E-2,1.130622625E-2,8.648586273E-2
1.592829277E1,-1.308898628E-2,2.196598053E-2,1.229763031E-1
1.593329277E1,2.216665447E-2,-6.719753146E-3,6.342411041E-2
1.593829277E1,-2.601321042E-2,-2.815870941E-2,1.370210648E-1
1.594329277E1,-1.030688882E-1,-1.491592824E-2,4.465866089E-2
1.594829277E1,-1.124949455E-1,7.212236524E-3,-2.338409424E-2
1.595329277E1,-1.031449139E-1,3.933633864E-2,3.269958496E-2
1.595829277E1,-7.408976555E-2,7.029113173E-2,-1.644134521E-3
1.596329277E1,4.865556955E-3,8.545690775E-2,6.468391418E-2
1.596829277E1,5.450391024E-2,4.942542315E-2,1.204776764E-2
1.597329277E1,2.097719535E-2,-1.443995535E-2,6.813335419E-2
1.597829277E1,-3.150274605E-2,-5.885353684E-2,2.616405487E-2
1.598329277E1,-6.549193710E-2,-6.833328307E-2,-4.213619232E-2
1.598829277E1,-1.414397359E-1,-5.499486625E-2,5.778121948E-2
1.599329277E1,-1.812340319E-1,-8.864834905E-3,-1.278877258E-3
1.599829277E1,-1.561820954E-1,5.415710807E-2,5.031394958E-2
1.600329277E1,-8.042024821E-2,1.048619151E-1,-2.588653564E-2
1.600829277E1,-4.263339192E-2,7.413835824E-2,2.474498749E-2
1.601329277E1,-1.071712375E-2,7.522461563E-2,-1.291475296E-1
1.601829277E1,2.916727588E-2,1.842372119E-2,-4.327869415E-2
1.602329277E1,1.773744822E-2,-4.018723965E-3,-1.145172119E-2
1.602829277E1,-1.003425568E-1,2.221786976E-2,-2.251815796E-2
1.603329277E1,-1.196150184E-1,6.686040759E-2,5.990982056E-3
1.603829277E1,-8.920410275E-2,3.621008992E-2,2.707672119E-2
1.604329277E1,-1.261445284E-1,-2.834911644E-2,-2.221012115E-2
1.604829277E1,-1.032375023E-1,-1.036204398E-2,-7.141494751E-2
1.605329277E1,-4.510444403E-2,-1.736404002E-2,-6.148910522E-2
1.605829277E1,-3.280974180E-2,2.599789202E-2,-8.965492249E-3
1.606329277E1,-1.310285181E-2,4.456742108E-2,7.784843445E-3
1.606829277E1,-2.237752825E-2,4.753711820E-2,1.842308044E-2
1.607329277E1,-5.182407796E-2,3.419536352E-2,-3.323650360E-2
1.607829277E1,-1.259555966E-1,1.593209803E-2,-1.065921783E-2
1.608329277E1,-1.328009367E-1,1.461386681E-2,-1.278018951E-1
1.608829277E1,-1.549382806E-1,1.349011064E-2,-6.804466248E-3
1.609329277E1,-1.176133230E-1,4.563543200E-2,-7.824230194E-2
1.609829277E1,-4.806878418E-2,4.913352430E-2,2.410316467E-2
1.610329277E1,3.541538492E-2,4.712118208E-2,-6.844997406E-2
1.610829277E1,2.125377953E-2,1.229393482E-2,4.353332520E-2
1.611329277E1,-2.625725418E-2,-2.292263508E-2,-1.177215576E-1
1.611829277E1,-6.853074580E-2,-3.245253861E-2,-6.839466095E-2
1.612329277E1,-8.522582054E-2,-2.935798466E-2,-2.129173279E-2
1.612829277E1,-1.065365300E-1,1.809585094E-2,-6.810855865E-2
1.613329277E1,-7.037189603E-2,4.172533751E-2,2.047252655E-2
1.613829277E1,-4.142822325E-2,5.153617263E-2,-9.812355042E-3
1.614329277E1,-9.231982380E-2,2.345459163E-2,-7.295894623E-2
1.614829277E1,-1.439271271E-1,-1.925076544E-2,-7.582187653E-2
1.615329277E1,-1.628097594E-1,-6.919145584E-3,-1.338281631E-1
1.615829277E1,-1.627211869E-1,-2.341955900E-3,1.383590698E-2
1.616329277E1,-1.057105660E-1,5.175033212E-2,-1.398029327E-1
1.616829277E1,2.273544669E-4,6.377986073E-2,4.562950134E-2
1.617329277E1,5.243486166E-2,5.992304534E-2,-9.504795074E-2
1.617829277E1,7.311198860E-2,4.787394404E-2,2.343845367E-2
1.618329277E1,6.247422099E-2,-8.096173406E-3,-7.255363464E-2
1.618829277E1,1.187629998E-2,-4.367345572E-2,9.447097778E-3
1.619329277E1,-5.075268447E-3,-3.855021298E-2,1.939582825E-2
1.619829277E1,-2.798762918E-2,-6.049595773E-2,-2.820014954E-2
1.620329277E1,-1.038240790E-1,-2.591107786E-2,3.292655945E-2
1.620829277E1,-1.072709784E-1,2.168761194E-2,-8.857059479E-2
1.621329277E1,-1.222472414E-1,2.642913163E-2,-1.312417984E-1
1.621829277E1,-1.282127500E-1,4.081605375E-2,-1.681137085E-1
1.622329277E1,-7.725404948E-2,5.286912620E-2,-1.112594604E-1
1.622829277E1,-1.206068695E-2,2.246053517E-2,-5.485916138E-2
1.623329277E1,1.790785789E-2,-1.611664891E-3,-3.352451324E-2
1.623829277E1,3.799062222E-2,-2.064815164E-2,8.616638184E-2
1.624329277E1,6.026389450E-2,-2.833634615E-2,-3.831863403E-2
1.624829277E1,2.179936320E-2,-4.331843555E-2,1.897430420E-2
1.625329277E1,-5.364990234E-2,-2.881807089E-2,-2.430343628E-2
1.625829277E1,-7.893274724E-2,6.804764271E-3,-9.910583496E-3
1.626329277E1,-4.928145558E-2,3.071627021E-2,-1.083755493E-2
1.626829277E1,-4.299835116E-2,3.281953931E-2,-5.994606018E-2
1.627329277E1,-4.104530066E-2,1.736138761E-2,1.775169373E-2
1.627829277E1,-2.695538104E-3,2.200484276E-3,-1.686334610E-1
1.628329277E1,-3.669378161E-2,-5.043517053E-2,-6.913661957E-2
1.628829277E1,-5.609683692E-2,-2.984896302E-2,-6.482219696E-2
1.629329277E1,-4.052824527E-2,-2.951517701E-3,-2.049541473E-2
1.629829277E1,-1.734665781E-2,6.650865078E-3,2.713966370E-2
1.630329277E1,-1.449290663E-2,2.438515425E-2,4.322910309E-2
1.630829277E1,3.998667002E-2,2.166631818E-2,-1.739978790E-2
1.631329277E1,8.963285387E-2,1.400925219E-2,-1.111698151E-2
1.631829277E1,5.106221884E-2,-1.633203030E-2,-5.916500092E-2
1.632329277E1,3.187879920E-4,-2.500136197E-2,-4.947090149E-2
1.632829277E1,-1.131892204E-2,-3.178271651E-2,-2.600765228E-2
1.633329277E1,-3.499262035E-2,-1.082997024E-2,6.249809265E-2
1.633829277E1,-2.010085434E-2,7.171273232E-3,6.257724762E-2
1.634329277E1,9.646393359E-3,-7.163554430E-3,4.649925232E-2
1.634829277E1,4.436649382E-3,-4.278510809E-3,-5.336761475E-3
1.635329277E1,-3.156709671E-2,-3.449282050E-2,1.662635803E-2
1.635829277E1,-4.188809544E-2,-3.809422255E-3,-3.712749481E-2
1.636329277E1,1.792132854E-3,-5.037710071E-3,-1.679706573E-2
1.636829277E1,3.087514639E-2,9.138405323E-3,3.926277161E-3
1.637329277E1,5.244056880E-2,2.692846954E-2,-4.095268250E-2
1.637829277E1,9.566154331E-2,1.785010099E-4,-3.253173828E-2
1.638329277E1,3.614977747E-2,-1.099829376E-2,2.542495728E-2
1.638829277E1,-1.386873424E-3,-2.396439016E-2,-1.664161682E-3
1.639329277E1,7.560819387E-3,-3.256542981E-2,6.687068939E-2
1.639829277E1,3.897792846E-2,-2.520406246E-2,1.417694092E-1
1.640329277E1,1.019303501E-1,-1.144333184E-2,1.327581406E-1
1.640829277E1,1.309216917E-1,-2.149839699E-2,1.155519485E-1
1.641329277E1,1.307186931E-1,-4.020370543E-2,4.920196533E-2
1.641829277E1,7.137902081E-2,-2.340433002E-2,-4.295349121E-3
1.642329277E1,3.761202097E-3,-7.185369730E-3,-4.153442383E-2
1.642829277E1,-2.159070969E-2,2.277238667E-2,-6.837558746E-2
1.643329277E1,-5.841360986E-2,2.274340391E-2,5.189895630E-2
1.643829277E1,-3.056389838E-2,8.460462093E-2,-5.142784119E-2
1.644329277E1,3.159479052E-2,7.054355741E-2,8.026027679E-2
1.644829277E1,1.008316875E-1,1.360169053E-2,5.290794373E-2
1.645329277E1,1.321799904E-1,-4.020340741E-2,1.364393234E-1
1.645829277E1,1.688977778E-1,-6.669785082E-2,2.175807953E-2
1.646329277E1,1.612569392E-1,-9.494177997E-2,1.548147202E-1
1.646829277E1,1.181820929E-1,-5.603468418E-2,1.101360321E-1
1.647329277E1,5.373782292E-2,7.347375154E-3,3.545379639E-2
1.647829277E1,-1.220483333E-2,8.603215218E-3,7.698822021E-2
1.648329277E1,-8.360787481E-2,4.176297784E-2,-4.697799683E-3
1.648829277E1,-1.136884913E-1,5.237226188E-2,2.793502808E-2
1.649329277E1,-5.263776332E-2,5.254648626E-2,5.390167236E-3
1.649829277E1,2.951926738E-2,1.494586468E-2,7.738399506E-2
1.650329277E1,1.336668730E-1,1.039066911E-2,8.461570740E-2
1.650829277E1,2.111130357E-1,-2.625297010E-2,5.027103424E-2
1.651329277E1,1.946116090E-1,-5.516403913E-2,1.205310822E-1
1.651829277E1,1.066909656E-1,-3.971537948E-2,6.234741211E-2
1.652329277E1,3.583122417E-2,-3.297762573E-2,5.876541138E-2
1.652829277E1,-1.272752136E-2,1.180599630E-2,-2.251052856E-2
1.653329277E1,-2.879523486E-2,3.895233572E-2,7.038879395E-2
1.653829277E1,1.809869707E-2,3.940831125E-2,-7.623195648E-2
1.654329277E1,4.449846968E-2,2.843602002E-2,5.127429962E-2
1.654829277E1,4.773395509E-2,-2.194763720E-2,6.178855896E-2
1.655329277E1,7.580932975E-2,-4.791568220E-2,4.934787750E-2
1.655829277E1,5.070867762E-2,-7.555569708E-2,6.504631042E-2
1.656329277E1,2.484093606E-2,-5.592849851E-2,8.388996124E-2
1.656829277E1,4.941273481E-2,-9.661793709E-3,1.120853424E-2
1.657329277E1,8.551395684E-2,3.016231954E-2,-6.702518463E-2
1.657829277E1,6.132082641E-2,5.923363566E-2,-1.152038574E-3
1.658329277E1,7.463378459E-2,6.204709411E-2,1.513671875E-2
1.658829277E1,5.780252814E-2,4.915699363E-2,2.051830292E-2
1.659329277E1,2.751351520E-2,-1.089258492E-2,1.754093170E-2
1.659829277E1,1.810871065E-2,-3.948934376E-2,3.054618835E-2
1.660329277E1,6.001194566E-2,-4.847572744E-2,2.994441986E-2
1.660829277E1,1.111606061E-1,-3.243759274E-2,-2.267169952E-2
1.661329277E1,8.984263241E-2,-4.843117297E-2,6.138134003E-2
1.661829277E1,6.395810843E-2,-1.530788839E-2,-2.606391907E-2
1.662329277E1,2.045542002E-3,8.129477501E-4,-1.260185242E-2
1.662829277E1,-2.412861586E-2,-1.383893192E-2,-2.930164337E-2
1.663329277E1,-1.566171646E-2,1.900696754E-2,-9.251499176E-2
1.663829277E1,9.059073031E-2,4.852163792E-2,-3.601646423E-2
1.664329277E1,1.225876361E-1,1.224029064E-2,-4.551029205E-2
1.664829277E1,9.418565035E-2,-7.677376270E-4,7.859611511E-2
1.665329277E1,9.430480003E-2,-2.265858650E-2,-2.047252655E-2
1.665829277E1,4.209604859E-2,-4.423427582E-2,9.931564331E-2
1.666329277E1,1.564905047E-2,-3.614746034E-2,3.141117096E-2
1.666829277E1,3.823166713E-2,4.174813628E-3,2.651119232E-2
1.667329277E1,9.950967878E-2,3.926515579E-3,2.037906647E-2
1.667829277E1,1.055243909E-1,2.140349150E-2,-5.648708344E-2
1.668329277E1,6.943426281E-2,9.783819318E-3,-3.778266907E-2
1.668829277E1,7.824324071E-3,-6.590664387E-3,-1.481294632E-1
1.669329277E1,-6.425119936E-2,-2.431471646E-2,-4.977893829E-2
1.669829277E1,-5.033763498E-2,-4.761964083E-4,-1.082391739E-1
1.670329277E1,1.543505862E-2,1.011230052E-2,-3.326416016E-2
1.670829277E1,9.317030013E-2,2.420988679E-2,-3.515243530E-3
1.671329277E1,1.065545082E-1,2.400436997E-2,3.711986542E-2
1.671829277E1,1.200817153E-1,2.865955234E-3,1.849174500E-2
1.672329277E1,1.083900332E-1,-1.135037839E-2,-3.817844391E-2
1.672829277E1,4.355465993E-2,-2.651651204E-2,5.324935913E-2
1.673329277E1,6.265779585E-2,1.889780164E-3,-1.298513412E-1
1.673829277E1,4.906185716E-2,8.917748928E-4,1.722049713E-2
1.674329277E1,1.596160606E-2,1.104319096E-2,-6.539058685E-2
1.674829277E1,-8.911401033E-3,3.505222499E-2,-5.015468597E-2
1.675329277E1,-9.907864034E-3,2.839420736E-2,-9.271621704E-3
1.675829277E1,4.682675004E-3,-6.835013628E-3,-1.040840149E-1
1.676329277E1,-3.074705601E-2,-1.648692787E-2,8.346366882E-2
1.676829277E1,4.548398405E-2,2.333252132E-2,-1.602363586E-1
1.677329277E1,1.026941016E-1,8.260935545E-3,4.465389252E-2
1.677829277E1,9.088793397E-2,7.831528783E-3,-7.140350342E-2
1.678329277E1,7.899704576E-2,2.662953734E-2,5.261707306E-2
1.678829277E1,9.668639302E-2,2.423158288E-2,-8.101654053E-2
1.679329277E1,5.989251658E-2,9.139627218E-4,4.613780975E-2
1.679829277E1,4.585388675E-2,1.231515408E-2,-8.656120300E-2
1.680329277E1,3.413459286E-2,-4.932016134E-3,-6.508827209E-3
1.680829277E1,-5.514286458E-3,9.224385023E-3,2.674102783E-3
1.681329277E1,-1.709410548E-2,2.339759469E-2,-1.757526398E-2
1.681829277E1,-1.465211809E-2,-8.609652519E-3,3.303146362E-2
1.682329277E1,-3.080733120E-2,-3.434121609E-4,-2.138519287E-2
1.682829277E1,-3.738832474E-2,-3.020823002E-3,5.320549011E-3
1.683329277E1,8.283642679E-2,2.252791822E-2,-4.323482513E-2
1.683829277E1,1.121689230E-1,1.467056572E-2,-1.410875320E-1
1.684329277E1,9.131887555E-2,1.414492726E-3,1.152133942E-2
1.684829277E1,9.874189645E-2,3.740437329E-2,-5.405044556E-2
1.685329277E1,4.527828842E-2,4.416704178E-3,1.108179092E-1
1.685829277E1,1.040400937E-2,-1.256349683E-2,-5.128002167E-2
1.686329277E1,-3.293668479E-2,-4.020050168E-2,2.486801147E-2
1.686829277E1,-2.025792003E-2,-2.801199257E-2,-7.563495636E-2
1.687329277E1,1.745129377E-2,-3.490552306E-3,-5.632877350E-2
1.687829277E1,7.029642165E-2,7.953032851E-3,-2.406883240E-2
1.688329277E1,8.185609430E-2,1.450179517E-2,-8.123779297E-2
1.688829277E1,5.899870396E-2,-1.525029540E-2,-4.841709137E-2
1.689329277E1,3.150012344E-2,-1.913388073E-2,-8.621215820E-2
1.689829277E1,1.278087124E-2,-9.690225124E-5,-8.339214325E-2
1.690329277E1,-2.077177167E-2,6.493747234E-3,-1.018934250E-1
1.690829277E1,-3.568507731E-3,2.402366698E-2,-1.274108887E-3
1.691329277E1,5.840646476E-2,5.081188679E-2,-1.372432709E-2
1.691829277E1,5.244423822E-2,3.408794105E-2,2.046298981E-2
1.692329277E1,7.232554257E-3,5.718246102E-3,6.842613220E-3
1.692829277E1,1.052431762E-3,9.649291635E-3,-9.307479858E-2
1.693329277E1,-1.290285587E-2,-1.659363508E-3,-5.093955994E-2
1.693829277E1,1.318431273E-2,1.398880780E-2,-1.478347778E-1
1.694329277E1,4.154693335E-3,2.966943383E-2,-3.502655029E-2
1.694829277E1,2.975948527E-2,2.146320045E-2,-1.284847260E-1
1.695329277E1,3.177300096E-3,2.352312207E-3,-1.011619568E-1
1.695829277E1,-4.598965496E-2,1.092702150E-2,-4.451370239E-2
1.696329277E1,-2.203596383E-2,2.202820778E-2,-1.106481552E-1
1.696829277E1,1.532984525E-2,9.648159146E-3,-9.675025940E-3
1.697329277E1,7.561504841E-2,2.378892899E-2,-7.049465179E-2
1.697829277E1,1.151273996E-1,2.983224392E-2,1.887607574E-2
1.698329277E1,1.026182547E-1,1.931829751E-2,-1.825666428E-1
1.698829277E1,1.591560990E-2,-1.661762595E-3,-3.596115112E-2
1.699329277E1,-7.125414908E-3,2.555656433E-2,-2.028579712E-1
1.699829277E1,-2.817466483E-2,8.172065020E-3,-9.357547760E-2
1.700329277E1,-3.948311135E-2,5.852712691E-2,-9.668827057E-2
1.700829277E1,1.068042964E-2,6.346923858E-2,-1.499176025E-1
1.701329277E1,3.428341448E-2,3.482553363E-2,-3.210735321E-2
1.701829277E1,4.032130539E-2,6.370306015E-3,-1.156692505E-1
1.702329277E1,2.428222448E-2,-4.564934969E-2,-1.629352570E-2
1.702829277E1,2.086555585E-2,-3.423056006E-2,-9.831905365E-2
1.703329277E1,1.058963686E-2,-4.768681526E-2,-8.791446686E-2
1.703829277E1,-1.493135095E-2,1.573100686E-2,-1.282110214E-1
1.704329277E1,-8.065566421E-3,6.313253194E-2,-1.640634537E-1
1.704829277E1,-2.580493689E-3,6.840857863E-2,-1.124162674E-1
1.705329277E1,-2.943920344E-2,9.564347565E-2,-1.189956665E-1
1.705829277E1,-2.568671852E-2,6.408401579E-2,-6.697940826E-2
1.706329277E1,4.826384783E-2,4.578897357E-2,-1.656303406E-1
1.706829277E1,5.352079868E-2,-3.048583865E-2,-2.219009399E-2
1.707329277E1,6.439071894E-2,-8.288934827E-3,-1.378021240E-1
1.707829277E1,1.061940044E-1,-3.653256595E-2,-8.748340607E-2
1.708329277E1,6.664481014E-2,-1.400448382E-2,-6.358432770E-2
1.708829277E1,3.164133802E-2,-2.083405852E-3,-1.390981674E-1
1.709329277E1,-4.624329507E-3,2.657204866E-3,-1.305580139E-1
1.709829277E1,-3.381855041E-2,-8.960336447E-3,-1.982841492E-1
1.710329277E1,-5.702254921E-2,1.785148680E-2,-1.145648956E-1
1.710829277E1,-4.622982815E-2,2.721771598E-2,-2.154703140E-1
1.711329277E1,-1.425045356E-2,2.146984637E-2,-3.070545197E-2
1.711829277E1,1.102562621E-2,3.470580280E-2,-1.357870102E-1
1.712329277E1,1.509803161E-2,5.759581923E-3,-2.395534515E-2
1.712829277E1,1.141663268E-2,-1.391440630E-3,-1.082601547E-1
1.713329277E1,3.254592419E-3,3.035791218E-2,-1.136083603E-1
1.713829277E1,1.152879372E-2,2.601298690E-2,-5.008125305E-2
1.714329277E1,2.602024749E-2,3.698040545E-2,-1.935892105E-1
1.714829277E1,4.848960415E-2,3.178384900E-2,-3.333187103E-2
1.715329277E1,4.063255340E-2,1.607534289E-2,-2.071008682E-1
1.715829277E1,1.656785607E-4,-6.206125021E-3,-1.480941772E-1
1.716329277E1,-3.409877792E-2,-1.813596487E-2,-1.267080307E-1
1.716829277E1,-4.898281395E-2,-2.707141638E-2,-1.602439880E-1
1.717329277E1,-4.709823057E-2,1.097589731E-3,-8.677959442E-2
1.717829277E1,-6.558246911E-3,8.932575583E-3,-1.903009415E-1
1.718329277E1,-1.703679189E-2,2.119679749E-2,-2.140998840E-3
1.718829277E1,-2.493915334E-2,4.819090664E-2,-2.870044708E-1
1.719329277E1,-3.927990049E-2,9.109422565E-3,1.423645020E-2
1.719829277E1,-2.347249165E-2,4.855561256E-2,-2.115182877E-1
1.720329277E1,-1.114410162E-2,3.265790641E-2,-6.979274750E-2
1.720829277E1,6.529343873E-2,5.646000803E-2,-8.101749420E-2
1.721329277E1,7.809395343E-2,2.570268512E-2,-1.256875992E-1
1.721829277E1,8.480858803E-2,-6.316348910E-3,-4.345798492E-2
1.722329277E1,6.491758674E-2,-3.589913249E-2,-2.250347137E-1
1.722829277E1,-4.905666411E-2,-7.808460295E-2,-3.667736053E-2
1.723329277E1,-1.199570149E-1,-3.724977374E-2,-1.541290283E-1
1.723829277E1,-1.628238857E-1,2.267360687E-4,-1.225690842E-1
1.724329277E1,-1.214137226E-1,2.977445722E-2,-1.354246140E-1
