"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.464072792E1,-7.657032460E-2,-1.531406492E-1,-9.647860527E0
1.464284678E1,-5.742774159E-2,-2.201396823E-1,-9.777072906E0
1.464496563E1,-7.178468257E-2,-1.627119333E-1,-9.824930191E0
1.464708444E1,-6.221338734E-2,-1.674975902E-1,-9.767501831E0
1.464920334E1,-9.092725813E-2,-2.153540403E-1,-9.738788605E0
1.465132220E1,-1.004985496E-1,-2.009970993E-1,-9.705288887E0
1.465344105E1,-1.004985496E-1,-2.297109663E-1,-9.743574142E0
1.465555990E1,-1.148554832E-1,-2.249253243E-1,-9.915857315E0
1.465767876E1,-1.100698411E-1,-1.962114573E-1,-9.872786522E0
1.465979761E1,-1.100698411E-1,-2.297109663E-1,-9.896714211E0
1.466191647E1,-7.178468257E-2,-2.344966233E-1,-9.872786522E0
1.466403527E1,-9.092725813E-2,-2.009970993E-1,-9.858428955E0
1.466615412E1,-4.307080805E-2,-2.057827413E-1,-9.896714211E0
1.466827298E1,-3.828516230E-2,-1.722832322E-1,-9.911071777E0
1.467039183E1,-6.221338734E-2,-2.057827413E-1,-9.915857315E0
1.467251068E1,-1.435693540E-2,-1.914258152E-1,-9.805787086E0
1.467462954E1,-2.871387079E-2,-1.914258152E-1,-9.748359680E0
1.467674839E1,4.785645287E-3,-1.722832322E-1,-9.738788605E0
1.467886725E1,-4.785645287E-3,-1.722832322E-1,-9.791430473E0
1.468098610E1,1.914258115E-2,-1.770688742E-1,-9.863214493E0
1.468310496E1,-2.392822690E-2,-1.627119333E-1,-9.829715729E0
1.468522376E1,-1.914258115E-2,-2.105683982E-1,-9.753145218E0
1.468734261E1,-5.264209956E-2,-1.962114573E-1,-9.647860527E0
1.468946147E1,-7.657032460E-2,-1.770688742E-1,-9.738788605E0
1.469158032E1,-8.135596663E-2,-1.818545163E-1,-9.973284721E0
1.469369918E1,-3.349951655E-2,-1.579262912E-1,-9.930213928E0
1.469581803E1,-9.092725813E-2,-1.962114573E-1,-9.896714211E0
1.469793688E1,-5.264209956E-2,-2.057827413E-1,-9.623932838E0
1.470005574E1,-7.178468257E-2,-2.153540403E-1,-9.647860527E0
1.470217459E1,-8.135596663E-2,-2.249253243E-1,-9.872786522E0
1.470429339E1,-3.349951655E-2,-1.339980662E-1,-9.810572624E0
1.470641225E1,-9.571290761E-2,-1.866401732E-1,-9.858428955E0
1.470853110E1,-3.349951655E-2,-1.770688742E-1,-9.628718376E0
1.471064996E1,-2.392822690E-2,-1.722832322E-1,-9.638289452E0
1.471276881E1,-2.392822690E-2,-2.201396823E-1,-9.801001549E0
1.471488767E1,3.828516230E-2,-1.435693651E-1,-9.858428955E0
1.471700652E1,9.571290575E-3,-1.962114573E-1,-9.853643417E0
1.471912537E1,3.349951655E-2,-1.962114573E-1,-9.796216011E0
1.472124423E1,3.349951655E-2,-2.009970993E-1,-9.829715729E0
1.472336308E1,2.871387079E-2,-1.962114573E-1,-9.901499748E0
1.472548194E1,1.435693540E-2,-1.818545163E-1,-9.925428391E0
1.472760074E1,4.785645287E-3,-1.818545163E-1,-9.896714211E0
1.472971959E1,-3.349951655E-2,-1.962114573E-1,-9.887143135E0
1.473183845E1,1.914258115E-2,-2.009970993E-1,-9.820143700E0
1.473395730E1,-4.307080805E-2,-2.009970993E-1,-9.868000984E0
1.473607615E1,-8.614161611E-2,-1.866401732E-1,-9.839286804E0
1.473819501E1,-5.264209956E-2,-1.722832322E-1,-9.652647018E0
1.474031386E1,-1.387837082E-1,-2.105683982E-1,-9.844072342E0
1.474243272E1,-6.221338734E-2,-1.818545163E-1,-9.777072906E0
1.474455157E1,-8.614161611E-2,-1.722832322E-1,-9.734002113E0
1.474667043E1,-4.307080805E-2,-2.488535494E-1,-9.700503349E0
1.474878928E1,-6.699903309E-2,-1.483550072E-1,-9.705288887E0
1.475090803E1,-2.871387079E-2,-2.057827413E-1,-9.820143700E0
1.475302694E1,-5.742774159E-2,-1.962114573E-1,-9.872786522E0
1.475514579E1,-5.264209956E-2,-1.866401732E-1,-9.801001549E0
1.475726464E1,-7.178468257E-2,-1.866401732E-1,-9.719645500E0
1.475938350E1,-3.828516230E-2,-1.627119333E-1,-9.748359680E0
1.476150235E1,-2.392822690E-2,-1.674975902E-1,-9.978070259E0
1.476362121E1,3.828516230E-2,-1.483550072E-1,-9.954142570E0
1.476574006E1,-4.785645287E-3,-1.866401732E-1,-9.934999466E0
1.476785892E1,2.392822690E-2,-1.866401732E-1,-9.662218094E0
1.476997777E1,-1.914258115E-2,-1.674975902E-1,-9.690931320E0
1.477209662E1,-2.392822690E-2,-2.009970993E-1,-9.877572060E0
1.477421543E1,2.871387079E-2,-1.435693651E-1,-9.853643417E0
1.477633428E1,-1.435693540E-2,-2.009970993E-1,-9.920642853E0
1.477845313E1,5.264209956E-2,-1.962114573E-1,-9.700503349E0
1.478057199E1,9.571290575E-3,-2.249253243E-1,-9.686145782E0
1.478269084E1,1.914258115E-2,-2.440679073E-1,-9.801001549E0
1.478480970E1,1.914258115E-2,-2.009970993E-1,-9.882357597E0
1.478692855E1,-3.349951655E-2,-2.344966233E-1,-9.901499748E0
1.478904740E1,-9.571290575E-3,-2.249253243E-1,-9.767501831E0
1.479116626E1,-9.571290575E-3,-2.392822653E-1,-9.791430473E0
1.479328511E1,2.392822690E-2,-2.297109663E-1,-9.853643417E0
1.479540397E1,-9.571290575E-3,-2.153540403E-1,-9.911071777E0
1.479752277E1,2.392822690E-2,-2.009970993E-1,-9.872786522E0
1.479964162E1,-4.785645381E-2,-1.866401732E-1,-9.796216011E0
1.480176048E1,-1.914258115E-2,-2.344966233E-1,-9.705288887E0
1.480387933E1,-4.307080805E-2,-2.009970993E-1,-9.734002113E0
1.480599819E1,-6.221338734E-2,-1.770688742E-1,-9.824930191E0
1.480811704E1,-2.392822690E-2,-1.483550072E-1,-9.762716293E0
1.481023589E1,-4.785645381E-2,-1.962114573E-1,-9.920642853E0
1.481235475E1,0.000000000E0,-1.770688742E-1,-9.686145782E0
1.481447360E1,-2.871387079E-2,-2.009970993E-1,-9.738788605E0
1.481659246E1,-9.571290575E-3,-2.057827413E-1,-9.690931320E0
1.481871131E1,-3.828516230E-2,-1.531406492E-1,-9.753145218E0
1.482083011E1,-1.435693540E-2,-1.962114573E-1,-9.925428391E0
1.482294897E1,-9.571290575E-3,-1.483550072E-1,-9.877572060E0
1.482506782E1,-2.392822690E-2,-2.153540403E-1,-9.911071777E0
1.482718668E1,-1.435693540E-2,-1.770688742E-1,-9.676574707E0
1.482930553E1,2.871387079E-2,-2.009970993E-1,-9.686145782E0
1.483142438E1,4.785645287E-3,-1.818545163E-1,-9.968499184E0
1.483354324E1,4.785645381E-2,-1.100698411E-1,-9.887143135E0
1.483566209E1,1.435693540E-2,-2.057827413E-1,-9.915857315E0
1.483778095E1,-4.307080805E-2,-1.818545163E-1,-9.657432556E0
1.483989980E1,4.785645287E-3,-1.674975902E-1,-9.504291534E0
1.484201865E1,-1.435693540E-2,-2.057827413E-1,-9.791430473E0
1.484413746E1,-1.914258115E-2,-1.148554832E-1,-9.858428955E0
1.484625631E1,4.785645381E-2,-1.674975902E-1,-9.810572624E0
1.484837516E1,1.914258115E-2,-2.344966233E-1,-9.590433121E0
1.485049402E1,-9.571290575E-3,-2.057827413E-1,-9.528220177E0
1.485261287E1,0.000000000E0,-2.249253243E-1,-9.633503914E0
1.485473173E1,-4.785645287E-3,-2.297109663E-1,-9.868000984E0
1.485685058E1,-1.914258115E-2,-2.009970993E-1,-9.829715729E0
1.485896944E1,-3.349951655E-2,-2.249253243E-1,-9.671789169E0
1.486108829E1,-3.349951655E-2,-2.679961324E-1,-9.690931320E0
1.486320714E1,4.785645287E-3,-2.249253243E-1,-9.810572624E0
1.486532595E1,-9.571290575E-3,-1.962114573E-1,-9.906285286E0
1.486744480E1,-1.435693540E-2,-1.914258152E-1,-9.848857880E0
1.486956365E1,-1.914258115E-2,-1.770688742E-1,-9.805787086E0
1.487168251E1,1.914258115E-2,-1.962114573E-1,-9.767501831E0
1.487380136E1,9.571290575E-3,-1.770688742E-1,-9.801001549E0
1.487592022E1,-1.435693540E-2,-1.483550072E-1,-9.748359680E0
1.487803907E1,-9.571290575E-3,-1.483550072E-1,-9.757930756E0
1.488015792E1,-1.435693540E-2,-1.531406492E-1,-9.810572624E0
1.488227678E1,-4.785645287E-3,-1.818545163E-1,-9.705288887E0
1.488439563E1,-7.657032460E-2,-2.009970993E-1,-9.738788605E0
1.488651449E1,-3.828516230E-2,-1.722832322E-1,-9.552147865E0
1.488863334E1,-1.100698411E-1,-2.009970993E-1,-9.777072906E0
1.489075214E1,-5.264209956E-2,-2.057827413E-1,-9.868000984E0
1.489287100E1,-6.699903309E-2,-1.483550072E-1,-9.729216576E0
1.489498985E1,-5.264209956E-2,-2.823530734E-1,-9.820143700E0
1.489710871E1,-3.349951655E-2,-1.914258152E-1,-9.542576790E0
1.489922756E1,-1.914258115E-2,-2.201396823E-1,-9.662218094E0
1.490134642E1,9.571290575E-3,-2.009970993E-1,-9.824930191E0
1.490346527E1,2.392822690E-2,-1.244267747E-1,-9.796216011E0
1.490558412E1,6.221338734E-2,-2.249253243E-1,-9.777072906E0
1.490770298E1,5.264209956E-2,-2.009970993E-1,-9.542576790E0
1.490982183E1,4.307080805E-2,-1.914258152E-1,-9.533005714E0
1.491194063E1,7.178468257E-2,-1.818545163E-1,-9.729216576E0
1.491405949E1,2.871387079E-2,-1.531406492E-1,-9.844072342E0
1.491617839E1,3.828516230E-2,-1.770688742E-1,-9.743574142E0
1.491829720E1,1.914258115E-2,-2.297109663E-1,-9.628718376E0
1.492041605E1,-9.571290575E-3,-2.153540403E-1,-9.633503914E0
1.492253490E1,-3.828516230E-2,-1.866401732E-1,-9.786644936E0
1.492465376E1,-1.914258115E-2,-1.531406492E-1,-9.882357597E0
1.492677261E1,-4.307080805E-2,-2.009970993E-1,-9.839286804E0
1.492889147E1,-8.135596663E-2,-1.914258152E-1,-9.762716293E0
1.493101032E1,-1.435693540E-2,-2.392822653E-1,-9.734002113E0
1.493312918E1,-5.742774159E-2,-2.344966233E-1,-9.839286804E0
1.493524798E1,-2.871387079E-2,-1.866401732E-1,-9.777072906E0
1.493736683E1,-7.657032460E-2,-1.770688742E-1,-9.762716293E0
1.493948569E1,-4.307080805E-2,-1.962114573E-1,-9.743574142E0
1.494160454E1,-4.785645287E-3,-1.914258152E-1,-9.724431038E0
1.494372339E1,4.785645287E-3,-1.914258152E-1,-9.681360245E0
1.494584225E1,2.392822690E-2,-1.866401732E-1,-9.676574707E0
1.494796110E1,7.178468257E-2,-1.866401732E-1,-9.657432556E0
1.495007996E1,0.000000000E0,-1.962114573E-1,-9.710074425E0
1.495219881E1,2.871387079E-2,-1.962114573E-1,-9.623932838E0
1.495431767E1,-2.392822690E-2,-1.866401732E-1,-9.686145782E0
1.495643652E1,-9.571290575E-3,-1.914258152E-1,-9.609575272E0
1.495855537E1,1.914258115E-2,-1.914258152E-1,-9.647860527E0
1.496067418E1,-2.392822690E-2,-2.201396823E-1,-9.877572060E0
1.496279303E1,-1.435693540E-2,-1.722832322E-1,-9.781859398E0
1.496491188E1,-5.742774159E-2,-2.057827413E-1,-9.643074989E0
1.496703074E1,-1.148554832E-1,-2.536391914E-1,-9.580862045E0
1.496914959E1,-8.135596663E-2,-1.866401732E-1,-9.662218094E0
1.497126845E1,-8.135596663E-2,-1.818545163E-1,-9.791430473E0
1.497338730E1,-8.614161611E-2,-1.770688742E-1,-9.844072342E0
1.497550615E1,-5.742774159E-2,-1.914258152E-1,-9.705288887E0
1.497762501E1,-6.221338734E-2,-1.818545163E-1,-9.576076508E0
1.497974386E1,-2.392822690E-2,-1.914258152E-1,-9.547362328E0
1.498186272E1,-2.392822690E-2,-1.722832322E-1,-9.743574142E0
1.498398157E1,-1.435693540E-2,-1.627119333E-1,-9.810572624E0
1.498610037E1,2.871387079E-2,-1.579262912E-1,-9.753145218E0
1.498821923E1,9.571290575E-3,-1.770688742E-1,-9.604789734E0
1.499033808E1,2.392822690E-2,-1.818545163E-1,-9.585647583E0
1.499245720E1,1.914258115E-2,-1.914258152E-1,-9.858428955E0
1.499457579E1,5.742774159E-2,-1.674975902E-1,-9.815358162E0
1.499669464E1,-1.435693540E-2,-2.105683982E-1,-9.743574142E0
1.499881350E1,2.392822690E-2,-2.584248483E-1,-9.700503349E0
1.500093235E1,-2.392822690E-2,-2.009970993E-1,-9.628718376E0
1.500305121E1,-3.349951655E-2,-2.488535494E-1,-9.700503349E0
1.500517006E1,-5.264209956E-2,-2.057827413E-1,-9.734002113E0
1.500728886E1,-7.657032460E-2,-1.962114573E-1,-9.633503914E0
1.500940772E1,-8.614161611E-2,-2.584248483E-1,-9.671789169E0
1.501152657E1,-3.349951655E-2,-2.440679073E-1,-9.614361763E0
1.501364543E1,-8.135596663E-2,-2.297109663E-1,-9.638289452E0
1.501576428E1,-8.614161611E-2,-2.057827413E-1,-9.714859962E0
1.501788313E1,-8.614161611E-2,-2.009970993E-1,-9.633503914E0
1.502000199E1,-1.339980662E-1,-2.297109663E-1,-9.757930756E0
1.502212084E1,-8.135596663E-2,-2.009970993E-1,-9.695717812E0
1.502423970E1,-9.571290761E-2,-1.531406492E-1,-9.714859962E0
1.502635855E1,-8.135596663E-2,-1.914258152E-1,-9.791430473E0
1.502847740E1,-7.178468257E-2,-1.339980662E-1,-9.805787086E0
1.503059626E1,-7.657032460E-2,-1.770688742E-1,-9.820143700E0
1.503271506E1,-7.178468257E-2,-1.387837082E-1,-9.738788605E0
1.503483392E1,-1.148554832E-1,-1.579262912E-1,-9.757930756E0
1.503695277E1,-4.785645381E-2,-1.387837082E-1,-9.590433121E0
1.503907162E1,-1.196411327E-1,-1.579262912E-1,-9.628718376E0
1.504119048E1,-4.307080805E-2,-1.435693651E-1,-9.767501831E0
1.504330928E1,-3.349951655E-2,-1.100698411E-1,-9.671789169E0
1.504542818E1,-3.349951655E-2,-2.201396823E-1,-9.667003632E0
1.504754704E1,4.785645287E-3,-2.057827413E-1,-9.504291534E0
1.504966589E1,-6.699903309E-2,-1.914258152E-1,-9.427721024E0
1.505178475E1,-4.785645287E-3,-2.440679073E-1,-9.643074989E0
1.505390360E1,1.914258115E-2,-1.914258152E-1,-9.772287369E0
1.505602246E1,-9.571290575E-3,-2.201396823E-1,-9.647860527E0
1.505814126E1,-2.392822690E-2,-2.536391914E-1,-9.585647583E0
1.506026011E1,1.914258115E-2,-2.392822653E-1,-9.494720459E0
1.506237897E1,-5.264209956E-2,-2.536391914E-1,-9.753145218E0
1.506449782E1,1.435693540E-2,-2.153540403E-1,-9.781859398E0
1.506661668E1,-9.092725813E-2,-2.153540403E-1,-9.748359680E0
1.506873553E1,-1.387837082E-1,-2.392822653E-1,-9.748359680E0
1.507085438E1,-9.092725813E-2,-1.770688742E-1,-9.590433121E0
1.507297324E1,-2.057827413E-1,-1.962114573E-1,-9.815358162E0
1.507509209E1,-9.571290761E-2,-1.387837082E-1,-9.695717812E0
1.507721095E1,-1.435693651E-1,-1.339980662E-1,-9.801001549E0
1.507932980E1,-1.196411327E-1,-1.722832322E-1,-9.757930756E0
1.508144860E1,-7.657032460E-2,-1.196411327E-1,-9.734002113E0
1.508356746E1,-1.196411327E-1,-1.866401732E-1,-9.734002113E0
1.508568631E1,-8.614161611E-2,-1.339980662E-1,-9.667003632E0
1.508780516E1,-1.004985496E-1,-1.770688742E-1,-9.781859398E0
1.508992402E1,-9.571290761E-2,-1.770688742E-1,-9.777072906E0
1.509204287E1,-5.264209956E-2,-1.818545163E-1,-9.762716293E0
1.509416173E1,-6.221338734E-2,-2.344966233E-1,-9.724431038E0
1.509628058E1,-6.221338734E-2,-1.962114573E-1,-9.643074989E0
1.509839944E1,-5.264209956E-2,-2.297109663E-1,-9.667003632E0
1.510051829E1,-4.307080805E-2,-2.344966233E-1,-9.829715729E0
1.510263714E1,-5.264209956E-2,-1.914258152E-1,-9.700503349E0
1.510475595E1,-1.483550072E-1,-2.249253243E-1,-9.552147865E0
1.510687480E1,-5.742774159E-2,-2.153540403E-1,-9.466006279E0
1.510899365E1,-9.092725813E-2,-1.770688742E-1,-9.552147865E0
1.511111251E1,-3.349951655E-2,-2.057827413E-1,-9.714859962E0
1.511323136E1,-3.349951655E-2,-1.483550072E-1,-9.623932838E0
1.511535022E1,-1.387837082E-1,-1.962114573E-1,-9.585647583E0
1.511746907E1,-3.828516230E-2,-1.866401732E-1,-9.475577354E0
1.511958793E1,-1.292124242E-1,-1.387837082E-1,-9.561718941E0
1.512170678E1,-1.244267747E-1,-1.866401732E-1,-9.762716293E0
1.512382563E1,-8.614161611E-2,-1.148554832E-1,-9.882357597E0
1.512594449E1,-1.100698411E-1,-1.435693651E-1,-9.652647018E0
1.512806329E1,-1.292124242E-1,-2.057827413E-1,-9.647860527E0
1.513018214E1,-6.699903309E-2,-2.009970993E-1,-9.662218094E0
1.513230100E1,-1.100698411E-1,-1.435693651E-1,-9.839286804E0
1.513441985E1,-8.614161611E-2,-1.674975902E-1,-9.891928673E0
1.513653871E1,-1.004985496E-1,-1.770688742E-1,-9.767501831E0
1.513865756E1,-1.196411327E-1,-2.105683982E-1,-9.643074989E0
1.514077642E1,-7.657032460E-2,-1.914258152E-1,-9.633503914E0
1.514289527E1,-6.221338734E-2,-1.818545163E-1,-9.738788605E0
1.514501412E1,-5.742774159E-2,-1.770688742E-1,-9.643074989E0
1.514713298E1,-3.349951655E-2,-2.201396823E-1,-9.753145218E0
1.514925183E1,-2.871387079E-2,-1.579262912E-1,-9.695717812E0
1.515137069E1,-3.349951655E-2,-1.770688742E-1,-9.590433121E0
1.515348949E1,-4.307080805E-2,-2.440679073E-1,-9.652647018E0
1.515560834E1,-5.264209956E-2,-1.579262912E-1,-9.614361763E0
1.515772720E1,-4.785645381E-2,-1.818545163E-1,-9.791430473E0
1.515984605E1,-5.264209956E-2,-1.962114573E-1,-9.801001549E0
1.516196490E1,-3.828516230E-2,-2.009970993E-1,-9.619147301E0
1.516408376E1,-7.657032460E-2,-2.249253243E-1,-9.686145782E0
1.516620261E1,-9.571290761E-2,-1.818545163E-1,-9.690931320E0
1.516832147E1,-1.052841991E-1,-1.722832322E-1,-9.729216576E0
1.517044032E1,-1.387837082E-1,-1.818545163E-1,-9.829715729E0
1.517255918E1,-1.292124242E-1,-1.435693651E-1,-9.700503349E0
1.517467803E1,-2.009970993E-1,-1.674975902E-1,-9.609575272E0
1.517679683E1,-1.196411327E-1,-1.914258152E-1,-9.561718941E0
1.517891569E1,-1.627119333E-1,-1.435693651E-1,-9.643074989E0
1.518103454E1,-9.092725813E-2,-1.674975902E-1,-9.767501831E0
1.518315339E1,-5.742774159E-2,-1.339980662E-1,-9.772287369E0
1.518527225E1,-1.244267747E-1,-1.531406492E-1,-9.657432556E0
1.518739110E1,-3.349951655E-2,-1.866401732E-1,-9.509077072E0
1.518950996E1,-7.178468257E-2,-2.249253243E-1,-9.652647018E0
1.519162881E1,1.435693540E-2,-1.914258152E-1,-9.719645500E0
1.519374766E1,-9.571290575E-3,-1.722832322E-1,-9.815358162E0
1.519586652E1,3.349951655E-2,-2.297109663E-1,-9.676574707E0
1.519798537E1,9.571290575E-3,-2.201396823E-1,-9.585647583E0
1.520010423E1,-1.914258115E-2,-2.584248483E-1,-9.743574142E0
1.520222308E1,0.000000000E0,-1.866401732E-1,-9.729216576E0
