
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:07:00:645,0.3547,0.4595,0.7656,-0.0551,0.7415,-0.1976,505.9800,50.37559102,16.28176205,0.00000000,
15:07:00:668,0.3547,0.4595,0.7656,-0.0551,0.7415,-0.1976,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:670,0.2847,0.4387,0.7999,-0.0551,0.7415,-0.1976,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:683,0.2847,0.4387,0.7999,-0.0551,0.7415,-0.1976,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:687,0.2847,0.4387,0.7999,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:735,0.2383,0.4473,0.7603,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:737,0.2269,0.4049,0.6817,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:739,0.2006,0.3762,0.7307,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:741,0.2027,0.3827,0.8162,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:750,0.2027,0.3827,0.8162,0.7794,0.5808,-1.2900,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:754,0.2027,0.3827,0.8162,0.9324,0.2038,-0.8281,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:801,0.1532,0.4519,0.8582,0.9324,0.2038,-0.8281,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:804,0.0643,0.4750,0.8798,0.9324,0.2038,-0.8281,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:806,0.1171,0.4535,0.8943,0.9324,0.2038,-0.8281,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:819,0.1171,0.4535,0.8943,0.9324,0.2038,-0.8281,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:822,0.1171,0.4535,0.8943,0.6585,-0.1711,-0.5218,479.9925,50.37559102,16.28176205,0.00000000,
15:07:00:827,0.1171,0.4535,0.8943,0.6585,-0.1711,-0.5218,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:829,0.1767,0.4042,0.8849,0.6585,-0.1711,-0.5218,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:889,0.1767,0.4042,0.8849,0.6585,-0.1711,-0.5218,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:891,0.1767,0.4042,0.8849,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:893,0.2167,0.3978,0.8933,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:896,0.2353,0.4162,0.9079,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:898,0.2406,0.4577,0.8972,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:953,0.2406,0.4577,0.8972,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:956,0.1955,0.4608,0.8910,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:958,0.1525,0.4778,0.9304,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:959,0.1351,0.4828,0.9869,0.4575,0.1820,0.3173,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:960,0.1351,0.4828,0.9869,1.6895,0.3355,0.2412,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:975,0.1207,0.4676,1.0270,1.6895,0.3355,0.2412,511.9875,50.37559102,16.28176205,0.00000000,
15:07:00:987,0.1207,0.4676,1.0270,1.6895,0.3355,0.2412,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:021,0.1207,0.4676,1.0270,1.6895,0.3355,0.2412,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:025,0.1207,0.4676,1.0270,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:054,0.1367,0.4617,1.0208,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:058,0.1213,0.4592,0.9934,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:059,0.0619,0.4903,0.9581,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:061,0.0092,0.5257,0.9201,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:089,0.0092,0.5257,0.9201,0.9830,0.7678,0.6940,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:094,0.0092,0.5257,0.9201,0.8660,0.5050,1.0061,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:121,-0.0537,0.5102,0.8828,0.8660,0.5050,1.0061,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:124,-0.0436,0.4855,0.9150,0.8660,0.5050,1.0061,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:126,-0.0412,0.4316,0.9526,0.8660,0.5050,1.0061,591.0300,50.37559102,16.28176205,0.00000000,
15:07:01:147,-0.0412,0.4316,0.9526,0.8660,0.5050,1.0061,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:151,-0.0283,0.3809,0.9417,0.8660,0.5050,1.0061,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:157,-0.0283,0.3809,0.9417,0.8660,0.5050,1.0061,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:162,-0.0283,0.3809,0.9417,-0.2546,0.6817,0.1556,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:214,0.0020,0.3814,0.9205,-0.2546,0.6817,0.1556,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:218,-0.0549,0.4300,0.9080,-0.2546,0.6817,0.1556,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:220,-0.1065,0.4616,0.9083,-0.2546,0.6817,0.1556,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:225,-0.1065,0.4616,0.9083,-0.2546,0.6817,0.1556,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:229,-0.1065,0.4616,0.9083,0.2494,-0.5515,0.5034,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:281,-0.0975,0.4684,0.8951,0.2494,-0.5515,0.5034,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:285,-0.1149,0.4721,0.8352,0.2494,-0.5515,0.5034,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:287,-0.1832,0.4611,0.8059,0.2494,-0.5515,0.5034,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:293,-0.1832,0.4611,0.8059,0.2494,-0.5515,0.5034,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:297,-0.1832,0.4611,0.8059,0.0966,-0.2020,0.2786,659.0025,50.37559102,16.28176205,0.00000000,
15:07:01:307,-0.1832,0.4611,0.8059,0.0966,-0.2020,0.2786,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:310,-0.2181,0.4875,0.7827,0.0966,-0.2020,0.2786,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:311,-0.1942,0.5187,0.8341,0.0966,-0.2020,0.2786,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:361,-0.1942,0.5187,0.8341,0.0966,-0.2020,0.2786,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:365,-0.1942,0.5187,0.8341,-0.7112,-0.3402,-0.3584,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:374,-0.1911,0.5121,0.8416,-0.7112,-0.3402,-0.3584,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:378,-0.1868,0.5181,0.8118,-0.7112,-0.3402,-0.3584,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:381,-0.1735,0.5803,0.7401,-0.7112,-0.3402,-0.3584,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:428,-0.1735,0.5803,0.7401,-0.7112,-0.3402,-0.3584,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:432,-0.1735,0.5803,0.7401,-0.6011,-0.0284,-0.1654,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:441,-0.2102,0.6633,0.6539,-0.6011,-0.0284,-0.1654,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:445,-0.2591,0.7457,0.6113,-0.6011,-0.0284,-0.1654,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:448,-0.2179,0.6379,0.6986,-0.6011,-0.0284,-0.1654,783.0001,50.37559102,16.28176205,0.00000000,
15:07:01:468,-0.2179,0.6379,0.6986,-0.6011,-0.0284,-0.1654,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:470,-0.1901,0.6085,0.8788,-0.6011,-0.0284,-0.1654,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:497,-0.1901,0.6085,0.8788,-0.6011,-0.0284,-0.1654,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:500,-0.1901,0.6085,0.8788,-0.9242,1.1635,-1.4113,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:534,-0.2624,0.6498,0.9986,-0.9242,1.1635,-1.4113,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:538,-0.2951,0.6564,1.0857,-0.9242,1.1635,-1.4113,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:541,-0.1951,0.5519,0.9952,-0.9242,1.1635,-1.4113,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:564,-0.1951,0.5519,0.9952,-0.9242,1.1635,-1.4113,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:569,-0.1951,0.5519,0.9952,-0.8371,0.2488,1.9901,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:601,-0.1808,0.5662,0.8559,-0.8371,0.2488,1.9901,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:604,-0.3141,0.6594,0.7138,-0.8371,0.2488,1.9901,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:605,-0.2574,0.6059,0.6398,-0.8371,0.2488,1.9901,850.0275,50.37559102,16.28176205,0.00000000,
15:07:01:627,-0.2574,0.6059,0.6398,-0.8371,0.2488,1.9901,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:631,-0.2628,0.5414,0.6889,-0.8371,0.2488,1.9901,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:634,-0.2829,0.5503,0.8485,-0.8371,0.2488,1.9901,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:638,-0.2829,0.5503,0.8485,-0.8371,0.2488,1.9901,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:640,-0.2829,0.5503,0.8485,-0.2683,0.1279,0.1620,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:694,-0.3526,0.5446,0.9827,-0.2683,0.1279,0.1620,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:697,-0.3876,0.5259,1.0048,-0.2683,0.1279,0.1620,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:700,-0.4006,0.5275,0.9328,-0.2683,0.1279,0.1620,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:702,-0.4006,0.5275,0.9328,-0.2683,0.1279,0.1620,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:704,-0.4006,0.5275,0.9328,-0.3942,-0.0062,-0.3128,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:761,-0.3137,0.4732,0.8708,-0.3942,-0.0062,-0.3128,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:763,-0.2404,0.4304,0.8332,-0.3942,-0.0062,-0.3128,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:765,-0.2716,0.3934,0.7999,-0.3942,-0.0062,-0.3128,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:768,-0.2716,0.3934,0.7999,-0.3942,-0.0062,-0.3128,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:772,-0.2716,0.3934,0.7999,-1.0191,0.0828,0.9869,903.0150,50.37559102,16.28176205,0.00000000,
15:07:01:787,-0.2716,0.3934,0.7999,-1.0191,0.0828,0.9869,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:788,-0.3213,0.3848,0.8710,-1.0191,0.0828,0.9869,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:836,-0.3213,0.3848,0.8710,-1.0191,0.0828,0.9869,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:840,-0.3213,0.3848,0.8710,0.4102,-0.3533,-0.2447,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:854,-0.3330,0.3651,1.0702,0.4102,-0.3533,-0.2447,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:856,-0.3473,0.3192,1.1803,0.4102,-0.3533,-0.2447,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:857,-0.4186,0.2500,1.0165,0.4102,-0.3533,-0.2447,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:903,-0.4186,0.2500,1.0165,0.4102,-0.3533,-0.2447,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:906,-0.4186,0.2500,1.0165,0.2394,-0.3260,1.7597,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:921,-0.5419,0.1864,0.8194,0.2394,-0.3260,1.7597,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:923,-0.6038,0.1466,0.8747,0.2394,-0.3260,1.7597,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:925,-0.5303,-0.0095,0.9492,0.2394,-0.3260,1.7597,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:926,-0.4217,-0.1055,0.9838,0.2394,-0.3260,1.7597,994.0051,50.37559102,16.28176205,0.00000000,
15:07:01:946,-0.4217,-0.1055,0.9838,0.2394,-0.3260,1.7597,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:01:949,-0.4026,-0.1208,0.9065,0.2394,-0.3260,1.7597,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:01:962,-0.4421,-0.1632,0.9212,0.2394,-0.3260,1.7597,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:01:971,-0.4421,-0.1632,0.9212,0.2394,-0.3260,1.7597,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:01:974,-0.4421,-0.1632,0.9212,-1.0069,-0.9224,-0.2561,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:032,-0.4201,-0.2000,1.0278,-1.0069,-0.9224,-0.2561,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:035,-0.3605,-0.2253,1.0924,-1.0069,-0.9224,-0.2561,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:039,-0.3217,-0.2516,1.0542,-1.0069,-0.9224,-0.2561,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:040,-0.3217,-0.2516,1.0542,-1.0069,-0.9224,-0.2561,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:043,-0.3217,-0.2516,1.0542,0.2225,-1.1780,0.0943,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:096,-0.3399,-0.2704,0.9077,0.2225,-1.1780,0.0943,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:098,-0.3109,-0.3483,0.6741,0.2225,-1.1780,0.0943,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:100,-0.3181,-0.3913,0.5873,0.2225,-1.1780,0.0943,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:105,-0.3181,-0.3913,0.5873,0.2225,-1.1780,0.0943,1109.9701,50.37559102,16.28176205,0.00000000,
15:07:02:107,-0.3181,-0.3913,0.5873,0.2225,-1.1780,0.0943,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:110,-0.3181,-0.3913,0.5873,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:174,-0.3181,-0.3913,0.5873,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:176,-0.4347,-0.4084,0.6093,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:178,-0.5520,-0.4552,0.6799,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:179,-0.7279,-0.4755,0.8222,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:181,-0.8536,-0.4639,0.8901,0.7677,-0.0704,1.0830,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:182,-0.8536,-0.4639,0.8901,0.4274,0.8493,-1.7753,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:241,-0.8676,-0.3604,0.8541,0.4274,0.8493,-1.7753,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:243,-0.7784,-0.3363,0.7334,0.4274,0.8493,-1.7753,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:245,-0.7292,-0.3179,0.7205,0.4274,0.8493,-1.7753,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:248,-0.7292,-0.3179,0.7205,0.4274,0.8493,-1.7753,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:250,-0.7292,-0.3179,0.7205,-3.0010,1.2557,0.6489,1185.9751,50.37559102,16.28176205,0.00000000,
15:07:02:268,-0.7292,-0.3179,0.7205,-3.0010,1.2557,0.6489,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:270,-0.6576,-0.2859,0.8006,-3.0010,1.2557,0.6489,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:310,-0.6576,-0.2859,0.8006,-3.0010,1.2557,0.6489,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:314,-0.6576,-0.2859,0.8006,-2.9283,3.0651,1.0543,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:335,-0.6783,-0.3002,0.8303,-2.9283,3.0651,1.0543,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:337,-0.6831,-0.2975,0.8450,-2.9283,3.0651,1.0543,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:339,-0.6174,-0.2875,0.8766,-2.9283,3.0651,1.0543,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:378,-0.6174,-0.2875,0.8766,-2.9283,3.0651,1.0543,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:381,-0.6174,-0.2875,0.8766,-1.3575,3.3138,2.1514,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:400,-0.6552,-0.2775,0.9116,-1.3575,3.3138,2.1514,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:401,-0.6668,-0.3022,0.9062,-1.3575,3.3138,2.1514,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:402,-0.6096,-0.3527,0.7645,-1.3575,3.3138,2.1514,1134.0000,50.37559102,16.28176205,0.00000000,
15:07:02:428,-0.6096,-0.3527,0.7645,-1.3575,3.3138,2.1514,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:431,-0.6185,-0.3705,0.5295,-1.3575,3.3138,2.1514,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:446,-0.6185,-0.3705,0.5295,-1.3575,3.3138,2.1514,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:450,-0.6185,-0.3705,0.5295,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:494,-0.6931,-0.3843,0.3825,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:499,-0.8168,-0.4109,0.3969,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:502,-0.8532,-0.4712,0.4747,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:505,-0.5378,-0.5515,0.5303,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:513,-0.5378,-0.5515,0.5303,-0.5273,2.8613,2.6965,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:518,-0.5378,-0.5515,0.5303,-0.2950,1.7047,-0.6432,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:561,-0.3182,-0.5697,0.5599,-0.2950,1.7047,-0.6432,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:566,-0.4775,-0.5467,0.6894,-0.2950,1.7047,-0.6432,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:569,-0.7627,-0.5087,0.8048,-0.2950,1.7047,-0.6432,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:581,-0.7627,-0.5087,0.8048,-0.2950,1.7047,-0.6432,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:585,-0.7627,-0.5087,0.8048,1.4575,0.0287,0.4823,1040.9850,50.37559102,16.28176205,0.00000000,
15:07:02:589,-0.7627,-0.5087,0.8048,1.4575,0.0287,0.4823,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:590,-0.7627,-0.5666,0.7182,1.4575,0.0287,0.4823,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:649,-0.7627,-0.5666,0.7182,1.4575,0.0287,0.4823,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:654,-0.7627,-0.5666,0.7182,0.6765,-0.8021,2.5037,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:657,-0.7894,-0.6493,0.5889,0.6765,-0.8021,2.5037,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:660,-0.7825,-0.6335,0.6013,0.6765,-0.8021,2.5037,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:664,-0.5840,-0.5930,0.6428,0.6765,-0.8021,2.5037,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:716,-0.5840,-0.5930,0.6428,0.6765,-0.8021,2.5037,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:721,-0.5840,-0.5930,0.6428,1.4525,-1.6255,1.3160,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:723,-0.3727,-0.4697,0.5062,1.4525,-1.6255,1.3160,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:725,-0.2748,-0.5559,0.4303,1.4525,-1.6255,1.3160,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:727,-0.2014,-0.5261,0.3456,1.4525,-1.6255,1.3160,1066.9725,50.37559102,16.28176205,0.00000000,
15:07:02:747,-0.2014,-0.5261,0.3456,1.4525,-1.6255,1.3160,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:750,0.2738,-0.7846,0.2119,1.4525,-1.6255,1.3160,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:752,0.5416,-0.9819,0.0214,1.4525,-1.6255,1.3160,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:785,0.5416,-0.9819,0.0214,1.4525,-1.6255,1.3160,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:788,0.5416,-0.9819,0.0214,4.8984,-0.3600,-1.3440,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:814,0.1256,-1.0641,-0.0284,4.8984,-0.3600,-1.3440,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:819,-0.3754,-1.2128,0.0512,4.8984,-0.3600,-1.3440,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:822,-0.7642,-1.1276,0.0438,4.8984,-0.3600,-1.3440,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:852,-0.7642,-1.1276,0.0438,4.8984,-0.3600,-1.3440,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:857,-0.7642,-1.1276,0.0438,5.4361,-3.3631,-3.8943,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:881,-0.8427,-1.0720,-0.0562,5.4361,-3.3631,-3.8943,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:885,-0.8831,-0.9752,0.0002,5.4361,-3.3631,-3.8943,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:886,-1.1331,-0.8092,0.1510,5.4361,-3.3631,-3.8943,1088.9775,50.37559102,16.28176205,0.00000000,
15:07:02:907,-1.1331,-0.8092,0.1510,5.4361,-3.3631,-3.8943,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:909,-1.3483,-0.6775,0.5209,5.4361,-3.3631,-3.8943,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:920,-1.3483,-0.6775,0.5209,5.4361,-3.3631,-3.8943,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:924,-1.3483,-0.6775,0.5209,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:973,-1.4798,-0.5113,1.0306,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:975,-1.4079,-0.4408,1.3730,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:976,-1.2337,-0.4940,1.5376,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:985,-1.1292,-0.6024,1.5970,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:987,-1.1292,-0.6024,1.5970,-3.6869,-2.2194,-2.6551,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:02:991,-1.1292,-0.6024,1.5970,-6.4867,0.8566,3.7768,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:03:040,-0.8736,-0.7680,1.4336,-6.4867,0.8566,3.7768,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:03:043,-0.3065,-0.8728,0.8469,-6.4867,0.8566,3.7768,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:03:055,-0.3065,-0.8728,0.8469,-6.4867,0.8566,3.7768,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:03:059,-0.3065,-0.8728,0.8469,-2.9604,-0.3159,10.4158,1077.9751,50.37559102,16.28176205,0.00000000,
15:07:03:070,-0.3065,-0.8728,0.8469,-2.9604,-0.3159,10.4158,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:072,-0.1754,-0.8357,0.3070,-2.9604,-0.3159,10.4158,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:074,-1.0713,-0.7702,0.3800,-2.9604,-0.3159,10.4158,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:124,-1.0713,-0.7702,0.3800,-2.9604,-0.3159,10.4158,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:128,-1.0713,-0.7702,0.3800,3.9293,-4.7106,1.0367,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:142,-0.9767,-0.6384,0.0678,3.9293,-4.7106,1.0367,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:145,-0.7160,-0.4758,-0.1705,3.9293,-4.7106,1.0367,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:148,-0.5790,-0.4190,-0.2858,3.9293,-4.7106,1.0367,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:192,-0.5790,-0.4190,-0.2858,3.9293,-4.7106,1.0367,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:195,-0.5790,-0.4190,-0.2858,1.0620,-2.2167,-5.8998,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:201,-0.5087,-0.4683,-0.1102,1.0620,-2.2167,-5.8998,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:203,-0.5131,-0.3634,0.1078,1.0620,-2.2167,-5.8998,1019.9926,50.37559102,16.28176205,0.00000000,
15:07:03:205,-0.6351,-0.2901,0.5424,1.0620,-2.2167,-5.8998,1019.9926,50.37559102,16.28176205,0.00000000,
