
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:00:31:977,0.1120,0.1016,1.0967,0.0000,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.00000000,
15:00:31:977,0.1120,0.1016,1.0967,0.0000,0.0000,0.0000,689.9850,50.37556715,16.28176408,0.00000000,
15:00:31:992,0.1120,0.1016,1.0967,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:31:992,0.1560,0.0621,1.0735,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:006,0.1068,0.0597,1.0358,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:026,0.0460,0.0746,0.9992,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:035,0.0460,0.0746,0.9992,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:048,0.0459,0.0820,0.9696,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:070,0.0676,0.0837,0.9624,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:090,0.0649,0.0799,0.9698,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:102,0.0649,0.0799,0.9698,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:111,0.0494,0.0817,0.9858,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:112,0.0494,0.0817,0.9858,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:132,0.0447,0.0802,0.9964,0.0000,0.0000,0.0000,682.0200,50.37556715,16.28176408,0.00000000,
15:00:32:143,0.0447,0.0802,0.9964,0.0000,0.0000,0.0000,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:155,0.0463,0.0775,1.0082,0.0000,0.0000,0.0000,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:172,0.0463,0.0775,1.0082,0.0000,0.0000,0.0000,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:174,0.0451,0.0757,1.0152,0.0000,0.0000,0.0000,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:178,0.0451,0.0757,1.0152,-0.0682,0.0769,-0.1965,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:196,0.0435,0.0793,1.0148,-0.0682,0.0769,-0.1965,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:217,0.0492,0.0780,1.0066,-0.0682,0.0769,-0.1965,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:238,0.0492,0.0780,1.0066,-0.0682,0.0769,-0.1965,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:240,0.0529,0.0847,1.0055,-0.0682,0.0769,-0.1965,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:247,0.0529,0.0847,1.0055,-0.1439,-0.0134,0.1024,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:259,0.0634,0.0861,0.9945,-0.1439,-0.0134,0.1024,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:281,0.0712,0.0917,0.9870,-0.1439,-0.0134,0.1024,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:302,0.0651,0.1029,0.9839,-0.1439,-0.0134,0.1024,677.9700,50.37556715,16.28176408,0.00000000,
15:00:32:303,0.0651,0.1029,0.9839,-0.1439,-0.0134,0.1024,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:307,0.0651,0.1029,0.9839,-0.1439,-0.0134,0.1024,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:315,0.0651,0.1029,0.9839,-0.0781,-0.0357,0.0800,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:323,0.0712,0.1099,0.9770,-0.0781,-0.0357,0.0800,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:344,0.0789,0.1159,0.9795,-0.0781,-0.0357,0.0800,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:367,0.0773,0.1193,0.9796,-0.0781,-0.0357,0.0800,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:373,0.0773,0.1193,0.9796,-0.0781,-0.0357,0.0800,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:382,0.0773,0.1193,0.9796,0.0579,0.0871,-0.1045,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:387,0.0796,0.1209,0.9812,0.0579,0.0871,-0.1045,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:408,0.0899,0.1214,0.9848,0.0579,0.0871,-0.1045,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:429,0.0919,0.1156,0.9859,0.0579,0.0871,-0.1045,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:442,0.0919,0.1156,0.9859,0.0579,0.0871,-0.1045,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:451,0.0919,0.1156,0.9859,0.0983,0.2478,-0.1332,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:452,0.0811,0.1018,0.9887,0.0983,0.2478,-0.1332,675.0000,50.37556715,16.28176408,0.00000000,
15:00:32:463,0.0811,0.1018,0.9887,0.0983,0.2478,-0.1332,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:470,0.0634,0.1027,0.9846,0.0983,0.2478,-0.1332,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:493,0.0559,0.1062,0.9866,0.0983,0.2478,-0.1332,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:509,0.0559,0.1062,0.9866,0.0983,0.2478,-0.1332,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:514,0.0610,0.1213,0.9788,0.0983,0.2478,-0.1332,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:518,0.0610,0.1213,0.9788,0.2047,0.1322,-0.0567,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:534,0.0734,0.1521,0.9627,0.2047,0.1322,-0.0567,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:557,0.0866,0.1679,0.9283,0.2047,0.1322,-0.0567,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:577,0.0866,0.1679,0.9283,0.2047,0.1322,-0.0567,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:581,0.0844,0.1735,0.8925,0.2047,0.1322,-0.0567,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:588,0.0844,0.1735,0.8925,-0.0698,-0.0221,-0.0655,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:600,0.0743,0.1801,0.8778,-0.0698,-0.0221,-0.0655,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:623,0.0584,0.1922,0.8831,-0.0698,-0.0221,-0.0655,679.9951,50.37556715,16.28176408,0.00000000,
15:00:32:625,0.0584,0.1922,0.8831,-0.0698,-0.0221,-0.0655,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:641,0.0673,0.1956,0.8954,-0.0698,-0.0221,-0.0655,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:647,0.0673,0.1956,0.8954,-0.0698,-0.0221,-0.0655,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:656,0.0673,0.1956,0.8954,-0.0306,0.5356,-0.6073,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:662,0.0775,0.1944,0.9148,-0.0306,0.5356,-0.6073,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:684,0.0737,0.1857,0.9242,-0.0306,0.5356,-0.6073,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:705,0.0770,0.1713,0.9292,-0.0306,0.5356,-0.6073,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:714,0.0770,0.1713,0.9292,-0.0306,0.5356,-0.6073,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:722,0.0770,0.1713,0.9292,-0.2941,0.9394,-0.7951,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:726,0.0287,0.1172,0.9469,-0.2941,0.9394,-0.7951,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:748,0.0027,0.0197,0.9808,-0.2941,0.9394,-0.7951,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:769,0.0239,0.1820,1.0229,-0.2941,0.9394,-0.7951,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:781,0.0239,0.1820,1.0229,-0.2941,0.9394,-0.7951,687.0150,50.37556715,16.28176408,0.00000000,
15:00:32:784,0.0239,0.1820,1.0229,-0.2941,0.9394,-0.7951,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:789,0.0239,0.1820,1.0229,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:791,0.0496,0.2181,0.9796,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:812,0.1286,0.1727,0.9406,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:832,0.1478,0.1525,0.9122,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:849,0.1478,0.1525,0.9122,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:856,0.0953,0.1654,0.9021,-0.5034,0.7708,-0.3342,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:860,0.0953,0.1654,0.9021,-0.8318,0.1447,0.2315,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:875,0.0212,0.1485,0.9361,-0.8318,0.1447,0.2315,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:896,-0.0137,0.1580,0.9516,-0.8318,0.1447,0.2315,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:919,-0.0137,0.1580,0.9516,-0.8318,0.1447,0.2315,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:922,-0.0054,0.1779,0.9571,-0.8318,0.1447,0.2315,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:927,-0.0054,0.1779,0.9571,0.1536,0.2160,-0.4015,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:940,0.0348,0.1657,0.9684,0.1536,0.2160,-0.4015,747.9675,50.37556715,16.28176408,0.00000000,
15:00:32:944,0.0348,0.1657,0.9684,0.1536,0.2160,-0.4015,776.9926,50.37556715,16.28176408,0.00000000,
15:00:32:959,0.0633,0.1561,0.9569,0.1536,0.2160,-0.4015,776.9926,50.37556715,16.28176408,0.00000000,
15:00:32:979,0.0800,0.1631,0.9367,0.1536,0.2160,-0.4015,776.9926,50.37556715,16.28176408,0.00000000,
15:00:32:983,0.0800,0.1631,0.9367,0.1536,0.2160,-0.4015,776.9926,50.37556715,16.28176408,0.00000000,
15:00:32:993,0.0800,0.1631,0.9367,-1.0820,0.1553,-0.0354,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:001,0.1053,0.1702,0.9135,-1.0820,0.1553,-0.0354,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:022,0.1341,0.1745,0.8976,-1.0820,0.1553,-0.0354,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:044,0.1452,0.1564,0.9059,-1.0820,0.1553,-0.0354,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:054,0.1452,0.1564,0.9059,-1.0820,0.1553,-0.0354,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:060,0.1452,0.1564,0.9059,-0.4026,0.2790,-0.1004,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:065,0.1452,0.1378,0.9213,-0.4026,0.2790,-0.1004,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:088,0.4026,0.1592,1.0704,-0.4026,0.2790,-0.1004,776.9926,50.37556715,16.28176408,0.00000000,
15:00:33:106,0.4026,0.1592,1.0704,-0.4026,0.2790,-0.1004,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:110,0.3083,0.2613,1.1313,-0.4026,0.2790,-0.1004,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:121,0.3083,0.2613,1.1313,-0.4026,0.2790,-0.1004,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:129,0.1591,0.2597,1.0808,-0.4026,0.2790,-0.1004,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:131,0.1591,0.2597,1.0808,0.3580,0.5107,-0.4816,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:150,0.1146,0.1307,1.1185,0.3580,0.5107,-0.4816,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:171,0.0931,0.0497,1.0864,0.3580,0.5107,-0.4816,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:188,0.0931,0.0497,1.0864,0.3580,0.5107,-0.4816,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:192,0.1213,0.0050,1.0232,0.3580,0.5107,-0.4816,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:196,0.1213,0.0050,1.0232,1.4856,1.3739,1.0887,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:214,0.1619,-0.0376,1.0237,1.4856,1.3739,1.0887,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:235,0.1519,-0.0516,1.1250,1.4856,1.3739,1.0887,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:256,0.1519,-0.0516,1.1250,1.4856,1.3739,1.0887,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:258,0.1015,-0.0778,1.2685,1.4856,1.3739,1.0887,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:264,0.1015,-0.0778,1.2685,-0.4198,0.1785,0.8800,936.9675,50.37556715,16.28176408,0.00000000,
15:00:33:266,0.1015,-0.0778,1.2685,-0.4198,0.1785,0.8800,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:277,0.1018,-0.0938,1.3224,-0.4198,0.1785,0.8800,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:297,0.0695,-0.0906,1.2929,-0.4198,0.1785,0.8800,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:324,0.0695,-0.0906,1.2929,-0.4198,0.1785,0.8800,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:325,0.1366,-0.0834,1.1637,-0.4198,0.1785,0.8800,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:332,0.1366,-0.0834,1.1637,-0.1769,-1.0709,1.6588,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:339,0.0974,-0.0409,0.9906,-0.1769,-1.0709,1.6588,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:362,0.0150,-0.0262,0.9356,-0.1769,-1.0709,1.6588,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:382,-0.0234,-0.0254,0.9936,-0.1769,-1.0709,1.6588,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:390,-0.0234,-0.0254,0.9936,-0.1769,-1.0709,1.6588,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:400,-0.0234,-0.0254,0.9936,-0.2617,-1.0479,1.7527,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:404,-0.0584,0.0056,1.0359,-0.2617,-1.0479,1.7527,1358.9775,50.37556715,16.28176408,0.00000000,
15:00:33:424,-0.0584,0.0056,1.0359,-0.2617,-1.0479,1.7527,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:426,-0.0052,0.0020,1.0638,-0.2617,-1.0479,1.7527,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:458,-0.0052,0.0020,1.0638,-0.2617,-1.0479,1.7527,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:467,-0.0052,0.0020,1.0638,-1.0685,-0.2217,-0.4150,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:481,0.0360,-0.0698,1.0649,-1.0685,-0.2217,-0.4150,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:497,0.0215,-0.0747,1.0395,-1.0685,-0.2217,-0.4150,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:499,-0.0169,-0.0428,1.0708,-1.0685,-0.2217,-0.4150,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:527,-0.0169,-0.0428,1.0708,-1.0685,-0.2217,-0.4150,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:535,-0.0169,-0.0428,1.0708,-0.3978,-0.0807,0.2235,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:566,-0.0226,-0.0245,1.0871,-0.3978,-0.0807,0.2235,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:570,-0.0131,-0.0360,1.1152,-0.3978,-0.0807,0.2235,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:572,-0.0438,-0.0582,1.1023,-0.3978,-0.0807,0.2235,1725.0300,50.37556715,16.28176408,0.00000000,
15:00:33:584,-0.0438,-0.0582,1.1023,-0.3978,-0.0807,0.2235,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:586,-0.0638,-0.0643,1.0931,-0.3978,-0.0807,0.2235,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:594,-0.0638,-0.0643,1.0931,-0.3978,-0.0807,0.2235,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:603,-0.0638,-0.0643,1.0931,-0.4453,0.0586,0.5389,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:651,-0.0524,-0.0497,1.0766,-0.4453,0.0586,0.5389,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:654,-0.0334,-0.0350,1.0580,-0.4453,0.0586,0.5389,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:657,-0.0358,-0.0132,1.0300,-0.4453,0.0586,0.5389,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:663,-0.0358,-0.0132,1.0300,-0.4453,0.0586,0.5389,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:672,-0.0358,-0.0132,1.0300,-0.9543,-0.4473,0.4324,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:718,-0.0182,0.0041,1.0159,-0.9543,-0.4473,0.4324,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:722,-0.0112,0.0277,0.9989,-0.9543,-0.4473,0.4324,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:724,-0.0106,0.0360,1.0013,-0.9543,-0.4473,0.4324,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:730,-0.0106,0.0360,1.0013,-0.9543,-0.4473,0.4324,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:738,-0.0106,0.0360,1.0013,-0.9792,-0.4590,-0.1172,1909.9801,50.37556715,16.28176408,0.00000000,
15:00:33:744,-0.0106,0.0360,1.0013,-0.9792,-0.4590,-0.1172,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:745,0.0211,0.0485,1.0107,-0.9792,-0.4590,-0.1172,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:746,0.0753,0.0722,0.9939,-0.9792,-0.4590,-0.1172,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:799,0.0753,0.0722,0.9939,-0.9792,-0.4590,-0.1172,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:807,0.0753,0.0722,0.9939,-0.8043,-0.4071,-0.2496,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:811,0.1110,0.0938,0.9433,-0.8043,-0.4071,-0.2496,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:813,0.1310,0.1255,0.9213,-0.8043,-0.4071,-0.2496,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:815,0.1709,0.1745,0.9338,-0.8043,-0.4071,-0.2496,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:867,0.1709,0.1745,0.9338,-0.8043,-0.4071,-0.2496,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:874,0.1709,0.1745,0.9338,0.1143,0.2222,-0.7692,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:878,0.1820,0.1706,0.9610,0.1143,0.2222,-0.7692,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:881,0.1978,0.1637,0.9822,0.1143,0.2222,-0.7692,2162.0251,50.37556715,16.28176408,0.00000000,
15:00:33:884,0.2142,0.1405,1.0066,0.1143,0.2222,-0.7692,2162.0251,50.37556715,16.28176408,0.00000000,
