
time,ax,ay,az,wx,wy,wz,I,Latitude,Longitude,Speed (m/s),
13:20:22:476,-0.0198,-0.0204,0.0020,-0.0002,-0.0000,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:489,-0.0198,-0.0204,0.0020,-0.0005,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:502,-0.0160,-0.0201,0.0005,-0.0005,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:544,-0.0160,-0.0201,0.0005,-0.0005,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:560,-0.0160,-0.0201,0.0005,-0.0000,-0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:569,-0.0170,-0.0155,-0.0046,-0.0000,-0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:611,-0.0170,-0.0155,-0.0046,-0.0000,-0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:625,-0.0170,-0.0155,-0.0046,0.0000,-0.0005,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:636,-0.0158,-0.0165,0.0038,0.0000,-0.0005,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:679,-0.0158,-0.0165,0.0038,0.0000,-0.0005,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:691,-0.0158,-0.0165,0.0038,-0.0002,0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:705,-0.0127,-0.0145,0.0005,-0.0002,0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:747,-0.0127,-0.0145,0.0005,-0.0002,0.0006,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:760,-0.0127,-0.0145,0.0005,0.0002,0.0003,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:772,-0.0133,-0.0178,0.0010,0.0002,0.0003,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:815,-0.0133,-0.0178,0.0010,0.0002,0.0003,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:828,-0.0133,-0.0178,0.0010,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:841,-0.0128,-0.0121,-0.0007,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:882,-0.0128,-0.0121,-0.0007,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:896,-0.0128,-0.0121,-0.0007,0.0002,-0.0000,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:909,-0.0111,-0.0112,0.0004,0.0002,-0.0000,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:951,-0.0111,-0.0112,0.0004,0.0002,-0.0000,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:962,-0.0111,-0.0112,0.0004,-0.0002,-0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:22:975,-0.0090,-0.0117,-0.0036,-0.0002,-0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:018,-0.0090,-0.0117,-0.0036,-0.0002,-0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:031,-0.0090,-0.0117,-0.0036,-0.0005,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:043,-0.0030,-0.0066,-0.0000,-0.0005,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:086,-0.0030,-0.0066,-0.0000,-0.0005,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:099,-0.0030,-0.0066,-0.0000,0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:112,-0.0058,-0.0077,0.0021,0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:155,-0.0058,-0.0077,0.0021,0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:166,-0.0058,-0.0077,0.0021,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:179,-0.0093,-0.0066,-0.0045,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:222,-0.0093,-0.0066,-0.0045,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:237,-0.0093,-0.0066,-0.0045,0.0003,0.0003,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:247,-0.0037,-0.0072,0.0010,0.0003,0.0003,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:290,-0.0037,-0.0072,0.0010,0.0003,0.0003,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:302,-0.0037,-0.0072,0.0010,-0.0003,0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:316,-0.0036,-0.0081,-0.0015,-0.0003,0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:357,-0.0036,-0.0081,-0.0015,-0.0003,0.0005,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:371,-0.0036,-0.0081,-0.0015,-0.0002,-0.0006,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:383,-0.0044,-0.0022,0.0006,-0.0002,-0.0006,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:425,-0.0044,-0.0022,0.0006,-0.0002,-0.0006,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:437,-0.0044,-0.0022,0.0006,-0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:451,-0.0037,-0.0042,-0.0003,-0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:493,-0.0037,-0.0042,-0.0003,-0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:506,-0.0037,-0.0042,-0.0003,-0.0003,0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:518,0.0016,-0.0060,0.0048,-0.0003,0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:561,0.0016,-0.0060,0.0048,-0.0003,0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:573,0.0016,-0.0060,0.0048,-0.0002,-0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:586,-0.0058,-0.0068,-0.0035,-0.0002,-0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:629,-0.0058,-0.0068,-0.0035,-0.0002,-0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:641,-0.0058,-0.0068,-0.0035,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:658,-0.0016,0.0003,0.0012,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:697,-0.0016,0.0003,0.0012,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:710,-0.0016,0.0003,0.0012,-0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:722,-0.0068,-0.0009,0.0008,-0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:764,-0.0068,-0.0009,0.0008,-0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:777,-0.0068,-0.0009,0.0008,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:790,-0.0011,-0.0024,0.0023,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:832,-0.0011,-0.0024,0.0023,-0.0000,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:844,-0.0011,-0.0024,0.0023,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:859,-0.0005,-0.0030,0.0020,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:900,-0.0005,-0.0030,0.0020,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:912,-0.0005,-0.0030,0.0020,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:924,0.0007,-0.0019,0.0002,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:968,0.0007,-0.0019,0.0002,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:980,0.0007,-0.0019,0.0002,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:23:992,-0.0025,-0.0018,-0.0001,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:036,-0.0025,-0.0018,-0.0001,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:048,-0.0025,-0.0018,-0.0001,0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:061,-0.0018,-0.0009,-0.0019,0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:103,-0.0018,-0.0009,-0.0019,0.0003,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:116,-0.0018,-0.0009,-0.0019,-0.0000,0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:128,-0.0003,-0.0042,-0.0007,-0.0000,0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:171,-0.0003,-0.0042,-0.0007,-0.0000,0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:184,-0.0003,-0.0042,-0.0007,-0.0003,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:196,-0.0033,-0.0005,0.0026,-0.0003,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:238,-0.0033,-0.0005,0.0026,-0.0003,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:251,-0.0033,-0.0005,0.0026,-0.0002,0.0005,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:265,-0.0011,-0.0007,-0.0030,-0.0002,0.0005,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:307,-0.0011,-0.0007,-0.0030,-0.0002,0.0005,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:319,-0.0011,-0.0007,-0.0030,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:332,0.0001,-0.0008,0.0003,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:376,0.0001,-0.0008,0.0003,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:387,0.0001,-0.0008,0.0003,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:399,-0.0024,-0.0063,-0.0008,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:442,-0.0024,-0.0063,-0.0008,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:456,-0.0024,-0.0063,-0.0008,0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:468,0.0030,0.0048,0.0043,0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:510,0.0030,0.0048,0.0043,0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:523,0.0030,0.0048,0.0043,-0.0003,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:536,-0.0030,-0.0041,-0.0015,-0.0003,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:582,-0.0030,-0.0041,-0.0015,-0.0003,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:591,-0.0030,-0.0041,-0.0015,-0.0008,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:603,0.0015,-0.0034,-0.0013,-0.0008,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:646,0.0015,-0.0034,-0.0013,-0.0008,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:658,0.0015,-0.0034,-0.0013,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:673,-0.0009,0.0014,-0.0014,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:713,-0.0009,0.0014,-0.0014,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:726,-0.0009,0.0014,-0.0014,-0.0002,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:740,-0.0014,-0.0019,0.0040,-0.0002,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:781,-0.0014,-0.0019,0.0040,-0.0002,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:795,-0.0014,-0.0019,0.0040,-0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:808,-0.0014,-0.0019,0.0040,-0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:811,0.0001,0.0012,-0.0009,-0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:849,0.0001,0.0012,-0.0009,-0.0003,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:861,0.0001,0.0012,-0.0009,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:875,-0.0027,-0.0032,-0.0008,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:916,-0.0027,-0.0032,-0.0008,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:929,-0.0027,-0.0032,-0.0008,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:942,0.0063,-0.0024,0.0003,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:984,0.0063,-0.0024,0.0003,0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:24:996,0.0063,-0.0024,0.0003,-0.0005,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:009,-0.0048,-0.0012,0.0005,-0.0005,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:052,-0.0048,-0.0012,0.0005,-0.0005,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:065,-0.0048,-0.0012,0.0005,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:077,0.0016,0.0015,-0.0019,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:120,0.0016,0.0015,-0.0019,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:133,0.0016,0.0015,-0.0019,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:146,0.0019,-0.0011,-0.0033,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:188,0.0019,-0.0011,-0.0033,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:200,0.0019,-0.0011,-0.0033,-0.0002,0.0002,0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:213,0.0007,-0.0008,-0.0003,-0.0002,0.0002,0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:256,0.0007,-0.0008,-0.0003,-0.0002,0.0002,0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:268,0.0007,-0.0008,-0.0003,0.0002,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:281,-0.0007,0.0012,0.0006,0.0002,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:323,-0.0007,0.0012,0.0006,0.0002,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:338,-0.0007,0.0012,0.0006,-0.0002,-0.0003,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:349,-0.0015,0.0024,0.0005,-0.0002,-0.0003,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:391,-0.0015,0.0024,0.0005,-0.0002,-0.0003,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:404,-0.0015,0.0024,0.0005,0.0002,-0.0006,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:417,-0.0024,-0.0042,-0.0012,0.0002,-0.0006,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:459,-0.0024,-0.0042,-0.0012,0.0002,-0.0006,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:472,-0.0024,-0.0042,-0.0012,-0.0002,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:484,-0.0037,-0.0010,-0.0013,-0.0002,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:527,-0.0037,-0.0010,-0.0013,-0.0002,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:540,-0.0037,-0.0010,-0.0013,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:553,0.0019,-0.0026,-0.0004,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:597,0.0019,-0.0026,-0.0004,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:607,0.0019,-0.0026,-0.0004,-0.0002,0.0005,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:621,0.0037,0.0001,-0.0006,-0.0002,0.0005,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:663,0.0037,0.0001,-0.0006,-0.0002,0.0005,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:676,0.0037,0.0001,-0.0006,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:689,-0.0002,-0.0007,-0.0034,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:730,-0.0002,-0.0007,-0.0034,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:742,-0.0002,-0.0007,-0.0034,0.0003,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:755,0.0015,0.0031,0.0033,0.0003,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:797,0.0015,0.0031,0.0033,0.0003,-0.0002,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:811,0.0015,0.0031,0.0033,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:825,0.0014,-0.0011,-0.0010,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:866,0.0014,-0.0011,-0.0010,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:878,0.0014,-0.0011,-0.0010,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:891,-0.0005,-0.0059,0.0015,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:935,-0.0005,-0.0059,0.0015,0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:947,-0.0005,-0.0059,0.0015,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:25:958,-0.0019,-0.0017,-0.0000,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:001,-0.0019,-0.0017,-0.0000,0.0002,0.0003,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:015,-0.0019,-0.0017,-0.0000,-0.0000,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:027,0.0012,-0.0005,0.0010,-0.0000,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:069,0.0012,-0.0005,0.0010,-0.0000,-0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:081,0.0012,-0.0005,0.0010,-0.0003,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:096,0.0019,0.0034,0.0036,-0.0003,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:137,0.0019,0.0034,0.0036,-0.0003,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:150,0.0019,0.0034,0.0036,0.0002,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:162,0.0011,0.0027,-0.0048,0.0002,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:204,0.0011,0.0027,-0.0048,0.0002,-0.0002,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:219,0.0011,0.0027,-0.0048,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:231,0.0012,-0.0013,-0.0021,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:272,0.0012,-0.0013,-0.0021,-0.0002,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:284,0.0012,-0.0013,-0.0021,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:298,-0.0014,0.0002,0.0040,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:341,-0.0014,0.0002,0.0040,-0.0000,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:354,-0.0014,0.0002,0.0040,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:365,-0.0002,-0.0020,0.0033,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:409,-0.0002,-0.0020,0.0033,-0.0002,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:421,-0.0002,-0.0020,0.0033,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:436,-0.0014,0.0030,-0.0014,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:476,-0.0014,0.0030,-0.0014,0.0002,0.0002,0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:489,-0.0014,0.0030,-0.0014,-0.0000,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:502,0.0016,-0.0038,0.0049,-0.0000,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:544,0.0016,-0.0038,0.0049,-0.0000,-0.0002,0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:556,0.0016,-0.0038,0.0049,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:569,0.0000,0.0016,-0.0002,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:611,0.0000,0.0016,-0.0002,-0.0002,0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:625,0.0000,0.0016,-0.0002,-0.0002,-0.0000,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:637,-0.0013,-0.0016,-0.0004,-0.0002,-0.0000,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:679,-0.0013,-0.0016,-0.0004,-0.0002,-0.0000,-0.0000,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:692,-0.0013,-0.0016,-0.0004,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:705,0.0025,-0.0000,-0.0006,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:747,0.0025,-0.0000,-0.0006,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:759,0.0025,-0.0000,-0.0006,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:772,-0.0007,-0.0022,0.0037,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:815,-0.0007,-0.0022,0.0037,-0.0003,-0.0000,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:828,-0.0007,-0.0022,0.0037,0.0005,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:840,0.0002,-0.0029,0.0004,0.0005,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:883,0.0002,-0.0029,0.0004,0.0005,-0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:895,0.0002,-0.0029,0.0004,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:908,0.0031,0.0016,-0.0005,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:951,0.0031,0.0016,-0.0005,-0.0002,-0.0002,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:963,0.0031,0.0016,-0.0005,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:26:976,-0.0029,-0.0041,-0.0026,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:018,-0.0029,-0.0041,-0.0026,-0.0000,0.0002,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:031,-0.0029,-0.0041,-0.0026,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:044,0.0064,0.0005,0.0025,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:086,0.0064,0.0005,0.0025,-0.0002,-0.0003,-0.0003,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:099,0.0064,0.0005,0.0025,-0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:112,0.0025,0.0007,-0.0004,-0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:155,0.0025,0.0007,-0.0004,-0.0002,0.0000,-0.0002,4.9950,50.37562199,16.28176774,0.00000000,
13:20:27:166,0.0025,0.0007,-0.0004,-0.0002,-0.0003,-0.0005,4.9950,50.37562199,16.28176774,0.00000000,
