
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,I,Latitude,Longitude,Speed (m/s),
13:21:30:885,-0.0466,-0.1799,1.2256,-0.4363,-0.8084,1.9840,0.1307,0.3583,0.4065,99.0225,50.37562931,16.28175891,0.00000000,
13:21:30:913,-0.0190,-0.1887,1.0854,-0.4363,-0.8084,1.9840,0.1307,0.3583,0.4065,99.0225,50.37562931,16.28175891,0.00000000,
13:21:30:921,-0.0190,-0.1887,1.0854,-0.4363,-0.8084,1.9840,0.4470,0.0522,0.4174,99.0225,50.37562931,16.28175891,0.00000000,
13:21:30:938,-0.0190,-0.1887,1.0854,-1.2157,-1.1584,1.1653,0.4470,0.0522,0.4174,99.0225,50.37562931,16.28175891,0.00000000,
13:21:30:979,0.2072,-0.2129,1.0607,-1.2157,-1.1584,1.1653,0.4470,0.0522,0.4174,99.0225,50.37562931,16.28175891,0.00000000,
13:21:30:988,0.2072,-0.2129,1.0607,-1.2157,-1.1584,1.1653,0.7118,0.2662,0.2318,99.0225,50.37562931,16.28175891,0.00000000,
13:21:31:005,0.2072,-0.2129,1.0607,0.2077,-1.1870,-0.2580,0.7118,0.2662,0.2318,99.0225,50.37562931,16.28175891,0.00000000,
13:21:31:046,0.2072,-0.2129,1.0607,0.2077,-1.1870,-0.2580,0.7118,0.2662,0.2318,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:050,0.1601,0.0009,1.1186,0.2077,-1.1870,-0.2580,0.7118,0.2662,0.2318,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:057,0.1601,0.0009,1.1186,0.2077,-1.1870,-0.2580,0.2265,-0.0099,-0.2929,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:073,0.1601,0.0009,1.1186,1.2747,-0.9866,0.2927,0.2265,-0.0099,-0.2929,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:116,0.0038,-0.0167,1.0781,1.2747,-0.9866,0.2927,0.2265,-0.0099,-0.2929,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:124,0.0038,-0.0167,1.0781,1.2747,-0.9866,0.2927,1.0791,0.5160,-0.6439,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:141,0.0038,-0.0167,1.0781,1.4833,-0.9496,0.0016,1.0791,0.5160,-0.6439,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:185,0.1066,0.0382,0.7680,1.4833,-0.9496,0.0016,1.0791,0.5160,-0.6439,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:192,0.1066,0.0382,0.7680,1.4833,-0.9496,0.0016,0.2590,0.0501,-1.1296,100.9800,50.37562931,16.28175891,0.00000000,
13:21:31:205,0.1066,0.0382,0.7680,1.4833,-0.9496,0.0016,0.2590,0.0501,-1.1296,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:209,0.1066,0.0382,0.7680,0.6174,-0.1310,-0.4001,0.2590,0.0501,-1.1296,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:252,-0.1389,0.0538,0.9766,0.6174,-0.1310,-0.4001,0.2590,0.0501,-1.1296,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:260,-0.1389,0.0538,0.9766,0.6174,-0.1310,-0.4001,-1.0490,-0.4213,-1.0786,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:277,-0.1389,0.0538,0.9766,-0.0307,0.8016,-3.3736,-1.0490,-0.4213,-1.0786,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:319,-0.0206,0.0085,1.1389,-0.0307,0.8016,-3.3736,-1.0490,-0.4213,-1.0786,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:327,-0.0206,0.0085,1.1389,-0.0307,0.8016,-3.3736,0.0548,-0.1663,-0.9345,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:344,-0.0206,0.0085,1.1389,-2.1309,0.5814,1.5826,0.0548,-0.1663,-0.9345,130.0050,50.37562931,16.28175891,0.00000000,
13:21:31:366,-0.0206,0.0085,1.1389,-2.1309,0.5814,1.5826,0.0548,-0.1663,-0.9345,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:387,0.0287,0.1110,1.0088,-2.1309,0.5814,1.5826,0.0548,-0.1663,-0.9345,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:395,0.0287,0.1110,1.0088,-2.1309,0.5814,1.5826,0.0342,0.0498,-0.3636,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:412,0.0287,0.1110,1.0088,0.5481,0.4050,-0.5094,0.0342,0.0498,-0.3636,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:455,0.0310,0.0115,1.0005,0.5481,0.4050,-0.5094,0.0342,0.0498,-0.3636,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:464,0.0310,0.0115,1.0005,0.5481,0.4050,-0.5094,0.0029,0.0102,0.0008,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:480,0.0310,0.0115,1.0005,-0.2579,0.5668,-0.4792,0.0029,0.0102,0.0008,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:522,0.0323,0.0093,1.0022,-0.2579,0.5668,-0.4792,0.0029,0.0102,0.0008,143.0325,50.37562931,16.28175891,0.00000000,
13:21:31:525,0.0323,0.0093,1.0022,-0.2579,0.5668,-0.4792,0.0029,0.0102,0.0008,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:531,0.0323,0.0093,1.0022,-0.2579,0.5668,-0.4792,-0.0064,-0.0029,0.0005,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:548,0.0323,0.0093,1.0022,0.0317,0.0352,-0.3143,-0.0064,-0.0029,0.0005,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:591,0.0314,0.0084,1.0051,0.0317,0.0352,-0.3143,-0.0064,-0.0029,0.0005,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:599,0.0314,0.0084,1.0051,0.0317,0.0352,-0.3143,-0.0008,0.0009,-0.0002,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:617,0.0314,0.0084,1.0051,0.0393,0.0206,-0.2717,-0.0008,0.0009,-0.0002,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:658,0.0320,0.0086,1.0041,0.0393,0.0206,-0.2717,-0.0008,0.0009,-0.0002,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:667,0.0320,0.0086,1.0041,0.0393,0.0206,-0.2717,-0.0006,0.0005,0.0000,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:684,0.0320,0.0086,1.0041,0.0308,0.0327,-0.2628,-0.0006,0.0005,0.0000,132.0300,50.37562931,16.28175891,0.00000000,
13:21:31:687,0.0320,0.0086,1.0041,0.0308,0.0327,-0.2628,-0.0006,0.0005,0.0000,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:725,0.0322,0.0099,1.0042,0.0308,0.0327,-0.2628,-0.0006,0.0005,0.0000,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:735,0.0322,0.0099,1.0042,0.0308,0.0327,-0.2628,-0.0011,0.0005,-0.0002,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:751,0.0322,0.0099,1.0042,0.0253,0.0259,-0.2267,-0.0011,0.0005,-0.0002,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:794,0.0319,0.0093,1.0045,0.0253,0.0259,-0.2267,-0.0011,0.0005,-0.0002,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:801,0.0319,0.0093,1.0045,0.0253,0.0259,-0.2267,-0.0003,0.0005,-0.0003,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:819,0.0319,0.0093,1.0045,0.0273,0.0304,-0.2023,-0.0003,0.0005,-0.0003,144.9900,50.37562931,16.28175891,0.00000000,
13:21:31:845,0.0319,0.0093,1.0045,0.0273,0.0304,-0.2023,-0.0003,0.0005,-0.0003,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:862,0.0320,0.0098,1.0050,0.0273,0.0304,-0.2023,-0.0003,0.0005,-0.0003,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:870,0.0320,0.0098,1.0050,0.0273,0.0304,-0.2023,0.0011,0.0003,-0.0003,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:886,0.0320,0.0098,1.0050,0.0246,0.0140,-0.1763,0.0011,0.0003,-0.0003,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:930,0.0325,0.0095,1.0043,0.0246,0.0140,-0.1763,0.0011,0.0003,-0.0003,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:938,0.0325,0.0095,1.0043,0.0246,0.0140,-0.1763,-0.0012,-0.0003,-0.0002,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:956,0.0325,0.0095,1.0043,0.0193,0.0383,-0.1584,-0.0012,-0.0003,-0.0002,154.9800,50.37562931,16.28175891,0.00000000,
13:21:31:997,0.0322,0.0103,1.0048,0.0193,0.0383,-0.1584,-0.0012,-0.0003,-0.0002,154.9800,50.37562931,16.28175891,0.00000000,
13:21:32:004,0.0322,0.0103,1.0048,0.0193,0.0383,-0.1584,-0.0012,-0.0003,-0.0002,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:005,0.0322,0.0103,1.0048,0.0193,0.0383,-0.1584,-0.0011,0.0000,0.0005,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:024,0.0322,0.0103,1.0048,0.0198,0.0145,-0.1360,-0.0011,0.0000,0.0005,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:065,0.0320,0.0063,1.0048,0.0198,0.0145,-0.1360,-0.0011,0.0000,0.0005,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:073,0.0320,0.0063,1.0048,0.0198,0.0145,-0.1360,0.0050,0.0012,-0.0011,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:091,0.0320,0.0063,1.0048,0.0175,0.0014,-0.1312,0.0050,0.0012,-0.0011,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:133,0.0321,0.0091,1.0044,0.0175,0.0014,-0.1312,0.0050,0.0012,-0.0011,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:141,0.0321,0.0091,1.0044,0.0175,0.0014,-0.1312,-0.0012,-0.0002,0.0003,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:158,0.0321,0.0091,1.0044,0.0101,0.0666,-0.1140,-0.0012,-0.0002,0.0003,157.0050,50.37562931,16.28175891,0.00000000,
13:21:32:168,0.0321,0.0091,1.0044,0.0101,0.0666,-0.1140,-0.0012,-0.0002,0.0003,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:200,0.0316,0.0119,1.0047,0.0101,0.0666,-0.1140,-0.0012,-0.0002,0.0003,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:208,0.0316,0.0119,1.0047,0.0101,0.0666,-0.1140,-0.0000,-0.0002,-0.0002,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:226,0.0316,0.0119,1.0047,0.0208,-0.0185,-0.0989,-0.0000,-0.0002,-0.0002,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:269,0.0322,0.0103,1.0048,0.0208,-0.0185,-0.0989,-0.0000,-0.0002,-0.0002,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:276,0.0322,0.0103,1.0048,0.0208,-0.0185,-0.0989,-0.0012,-0.0002,-0.0000,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:294,0.0322,0.0103,1.0048,0.0055,0.0126,-0.0802,-0.0012,-0.0002,-0.0000,152.0100,50.37562931,16.28175891,0.00000000,
13:21:32:325,0.0322,0.0103,1.0048,0.0055,0.0126,-0.0802,-0.0012,-0.0002,-0.0000,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:337,0.0320,0.0104,1.0043,0.0055,0.0126,-0.0802,-0.0012,-0.0002,-0.0000,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:345,0.0320,0.0104,1.0043,0.0055,0.0126,-0.0802,-0.0005,0.0002,0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:361,0.0320,0.0104,1.0043,0.0057,0.0011,-0.0750,-0.0005,0.0002,0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:404,0.0319,0.0079,1.0049,0.0057,0.0011,-0.0750,-0.0005,0.0002,0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:413,0.0319,0.0079,1.0049,0.0057,0.0011,-0.0750,0.0000,0.0005,-0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:430,0.0319,0.0079,1.0049,0.0152,0.0200,-0.0720,0.0000,0.0005,-0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:472,0.0330,0.0098,1.0043,0.0152,0.0200,-0.0720,0.0000,0.0005,-0.0003,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:480,0.0330,0.0098,1.0043,0.0152,0.0200,-0.0720,-0.0011,0.0003,0.0002,143.9775,50.37562931,16.28175891,0.00000000,
13:21:32:485,0.0330,0.0098,1.0043,0.0152,0.0200,-0.0720,-0.0011,0.0003,0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:498,0.0330,0.0098,1.0043,0.0108,0.0088,-0.0630,-0.0011,0.0003,0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:540,0.0324,0.0096,1.0046,0.0108,0.0088,-0.0630,-0.0011,0.0003,0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:550,0.0324,0.0096,1.0046,0.0108,0.0088,-0.0630,0.0008,0.0005,-0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:564,0.0324,0.0096,1.0046,0.0073,0.0005,-0.0560,0.0008,0.0005,-0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:607,0.0317,0.0083,1.0041,0.0073,0.0005,-0.0560,0.0008,0.0005,-0.0002,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:616,0.0317,0.0083,1.0041,0.0073,0.0005,-0.0560,-0.0005,-0.0003,-0.0003,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:633,0.0317,0.0083,1.0041,0.0135,0.0184,-0.0511,-0.0005,-0.0003,-0.0003,135.0000,50.37562931,16.28175891,0.00000000,
13:21:32:645,0.0317,0.0083,1.0041,0.0135,0.0184,-0.0511,-0.0005,-0.0003,-0.0003,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:675,0.0325,0.0090,1.0044,0.0135,0.0184,-0.0511,-0.0005,-0.0003,-0.0003,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:684,0.0325,0.0090,1.0044,0.0135,0.0184,-0.0511,0.0009,-0.0006,-0.0003,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:701,0.0325,0.0090,1.0044,0.0045,-0.0052,-0.0465,0.0009,-0.0006,-0.0003,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:744,0.0324,0.0115,1.0049,0.0045,-0.0052,-0.0465,0.0009,-0.0006,-0.0003,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:751,0.0324,0.0115,1.0049,0.0045,-0.0052,-0.0465,0.0006,-0.0002,-0.0005,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:768,0.0324,0.0115,1.0049,0.0017,0.0024,-0.0362,0.0006,-0.0002,-0.0005,138.9825,50.37562931,16.28175891,0.00000000,
13:21:32:805,0.0324,0.0115,1.0049,0.0017,0.0024,-0.0362,0.0006,-0.0002,-0.0005,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:811,0.0324,0.0096,1.0038,0.0017,0.0024,-0.0362,0.0006,-0.0002,-0.0005,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:819,0.0324,0.0096,1.0038,0.0017,0.0024,-0.0362,0.0027,0.0066,-0.0003,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:835,0.0324,0.0096,1.0038,0.0316,-0.0019,-0.0348,0.0027,0.0066,-0.0003,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:878,0.0315,0.0110,1.0064,0.0316,-0.0019,-0.0348,0.0027,0.0066,-0.0003,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:888,0.0315,0.0110,1.0064,0.0316,-0.0019,-0.0348,-0.0009,-0.0032,0.0000,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:905,0.0315,0.0110,1.0064,0.0064,0.0031,-0.0048,-0.0009,-0.0032,0.0000,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:946,0.0311,0.0099,1.0017,0.0064,0.0031,-0.0048,-0.0009,-0.0032,0.0000,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:955,0.0311,0.0099,1.0017,0.0064,0.0031,-0.0048,-0.0006,-0.0011,-0.0000,150.9975,50.37562931,16.28175891,0.00000000,
13:21:32:965,0.0311,0.0099,1.0017,0.0064,0.0031,-0.0048,-0.0006,-0.0011,-0.0000,170.9775,50.37562931,16.28175891,0.00000000,
13:21:32:973,0.0311,0.0099,1.0017,-0.0141,0.0200,-0.0722,-0.0006,-0.0011,-0.0000,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:014,0.0477,0.0215,1.0042,-0.0141,0.0200,-0.0722,-0.0006,-0.0011,-0.0000,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:024,0.0477,0.0215,1.0042,-0.0141,0.0200,-0.0722,-0.0136,-0.0102,-0.0455,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:039,0.0477,0.0215,1.0042,0.0105,-0.0004,-0.0147,-0.0136,-0.0102,-0.0455,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:082,0.0510,0.0604,1.0034,0.0105,-0.0004,-0.0147,-0.0136,-0.0102,-0.0455,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:090,0.0510,0.0604,1.0034,0.0105,-0.0004,-0.0147,-0.0205,-0.0066,-0.2257,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:108,0.0510,0.0604,1.0034,0.2988,0.2054,-0.0598,-0.0205,-0.0066,-0.2257,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:125,0.0510,0.0604,1.0034,0.2988,0.2054,-0.0598,-0.0205,-0.0066,-0.2257,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:150,0.0603,0.0594,1.0011,0.2988,0.2054,-0.0598,-0.0205,-0.0066,-0.2257,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:157,0.0603,0.0594,1.0011,0.2988,0.2054,-0.0598,-0.0148,-0.0070,0.1153,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:176,0.0603,0.0594,1.0011,0.0417,0.6179,0.0223,-0.0148,-0.0070,0.1153,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:218,0.0338,-0.0687,1.0079,0.0417,0.6179,0.0223,-0.0148,-0.0070,0.1153,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:226,0.0338,-0.0687,1.0079,0.0417,0.6179,0.0223,-0.0177,0.0040,-0.2124,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:243,0.0338,-0.0687,1.0079,0.2409,-0.2592,-0.0346,-0.0177,0.0040,-0.2124,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:285,0.0338,-0.0687,1.0079,0.2409,-0.2592,-0.0346,-0.0177,0.0040,-0.2124,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:289,0.0419,-0.0074,1.0041,0.2409,-0.2592,-0.0346,-0.0177,0.0040,-0.2124,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:294,0.0419,-0.0074,1.0041,0.2409,-0.2592,-0.0346,-0.0086,0.0478,-0.0507,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:311,0.0419,-0.0074,1.0041,-0.2281,-0.4069,-0.0088,-0.0086,0.0478,-0.0507,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:354,0.0995,0.0216,1.0104,-0.2281,-0.4069,-0.0088,-0.0086,0.0478,-0.0507,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:361,0.0995,0.0216,1.0104,-0.2281,-0.4069,-0.0088,-0.0221,0.0929,0.1955,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:379,0.0995,0.0216,1.0104,0.1961,0.0498,0.0050,-0.0221,0.0929,0.1955,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:421,0.2213,-0.0139,0.9928,0.1961,0.0498,0.0050,-0.0221,0.0929,0.1955,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:433,0.2213,-0.0139,0.9928,0.1961,0.0498,0.0050,-0.0353,-0.0228,-0.3974,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:448,0.2213,-0.0139,0.9928,1.1389,0.1133,-0.0343,-0.0353,-0.0228,-0.3974,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:488,-0.0765,-0.0062,1.0003,1.1389,0.1133,-0.0343,-0.0353,-0.0228,-0.3974,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:498,-0.0765,-0.0062,1.0003,1.1389,0.1133,-0.0343,-0.0157,-0.0528,-0.7256,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:514,-0.0765,-0.0062,1.0003,1.0012,-0.3419,-0.0159,-0.0157,-0.0528,-0.7256,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:557,-0.0158,0.0365,1.0019,1.0012,-0.3419,-0.0159,-0.0157,-0.0528,-0.7256,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:564,-0.0158,0.0365,1.0019,1.0012,-0.3419,-0.0159,0.0299,-0.0283,-0.2694,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:581,-0.0158,0.0365,1.0019,-1.5607,0.1485,-0.1238,0.0299,-0.0283,-0.2694,170.9775,50.37562931,16.28175891,0.00000000,
13:21:33:605,-0.0158,0.0365,1.0019,-1.5607,0.1485,-0.1238,0.0299,-0.0283,-0.2694,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:625,-0.0953,0.0241,1.0138,-1.5607,0.1485,-0.1238,0.0299,-0.0283,-0.2694,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:633,-0.0953,0.0241,1.0138,-1.5607,0.1485,-0.1238,0.0783,-0.0212,0.0965,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:649,-0.0953,0.0241,1.0138,-0.4364,0.2027,-0.0120,0.0783,-0.0212,0.0965,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:692,-0.0190,-0.0908,1.0012,-0.4364,0.2027,-0.0120,0.0783,-0.0212,0.0965,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:700,-0.0190,-0.0908,1.0012,-0.4364,0.2027,-0.0120,0.0160,0.0084,0.0686,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:717,-0.0190,-0.0908,1.0012,-1.3884,-0.6864,0.1087,0.0160,0.0084,0.0686,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:759,0.0308,0.0106,1.0039,-1.3884,-0.6864,0.1087,0.0160,0.0084,0.0686,171.9900,50.37562931,16.28175891,0.00000000,
13:21:33:765,0.0308,0.0106,1.0039,-1.3884,-0.6864,0.1087,0.0160,0.0084,0.0686,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:769,0.0308,0.0106,1.0039,-1.3884,-0.6864,0.1087,0.0049,0.0038,-0.0005,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:785,0.0308,0.0106,1.0039,0.0138,-0.2169,-0.0280,0.0049,0.0038,-0.0005,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:828,0.0321,0.0103,1.0042,0.0138,-0.2169,-0.0280,0.0049,0.0038,-0.0005,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:836,0.0321,0.0103,1.0042,0.0138,-0.2169,-0.0280,-0.0002,-0.0002,-0.0002,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:853,0.0321,0.0103,1.0042,0.0810,0.0519,0.0009,-0.0002,-0.0002,-0.0002,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:896,0.0318,0.0103,1.0043,0.0810,0.0519,0.0009,-0.0002,-0.0002,-0.0002,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:905,0.0318,0.0103,1.0043,0.0810,0.0519,0.0009,-0.0002,-0.0002,-0.0002,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:921,0.0318,0.0103,1.0043,0.0675,0.0356,0.0010,-0.0002,-0.0002,-0.0002,173.0025,50.37562931,16.28175891,0.00000000,
13:21:33:925,0.0318,0.0103,1.0043,0.0675,0.0356,0.0010,-0.0002,-0.0002,-0.0002,175.9725,50.37562931,16.28175891,0.00000000,
13:21:33:965,0.0310,0.0101,1.0045,0.0675,0.0356,0.0010,-0.0002,-0.0002,-0.0002,175.9725,50.37562931,16.28175891,0.00000000,
13:21:33:972,0.0310,0.0101,1.0045,0.0675,0.0356,0.0010,0.0002,0.0003,-0.0000,175.9725,50.37562931,16.28175891,0.00000000,
13:21:33:988,0.0310,0.0101,1.0045,0.0742,0.0371,-0.0012,0.0002,0.0003,-0.0000,175.9725,50.37562931,16.28175891,0.00000000,
13:21:34:032,0.0318,0.0107,1.0046,0.0742,0.0371,-0.0012,0.0002,0.0003,-0.0000,175.9725,50.37562931,16.28175891,0.00000000,
13:21:34:039,0.0318,0.0107,1.0046,0.0742,0.0371,-0.0012,-0.0002,-0.0002,-0.0003,175.9725,50.37562931,16.28175891,0.00000000,
13:21:34:057,0.0318,0.0107,1.0046,0.0557,0.0368,-0.0008,-0.0002,-0.0002,-0.0003,175.9725,50.37562931,16.28175891,0.00000000,
13:21:34:085,0.0318,0.0107,1.0046,0.0557,0.0368,-0.0008,-0.0002,-0.0002,-0.0003,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:099,0.0322,0.0106,1.0044,0.0557,0.0368,-0.0008,-0.0002,-0.0002,-0.0003,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:107,0.0322,0.0106,1.0044,0.0557,0.0368,-0.0008,-0.0002,-0.0002,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:124,0.0322,0.0106,1.0044,0.0509,0.0317,0.0025,-0.0002,-0.0002,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:168,0.0306,0.0101,1.0047,0.0509,0.0317,0.0025,-0.0002,-0.0002,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:175,0.0306,0.0101,1.0047,0.0509,0.0317,0.0025,-0.0014,-0.0003,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:192,0.0306,0.0101,1.0047,0.0554,0.0289,-0.0010,-0.0014,-0.0003,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:235,0.0322,0.0093,1.0043,0.0554,0.0289,-0.0010,-0.0014,-0.0003,0.0000,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:244,0.0322,0.0093,1.0043,0.0554,0.0289,-0.0010,0.0011,0.0002,-0.0002,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:260,0.0322,0.0093,1.0043,0.0198,0.0099,0.0034,0.0011,0.0002,-0.0002,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:302,0.0309,0.0106,1.0047,0.0198,0.0099,0.0034,0.0011,0.0002,-0.0002,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:311,0.0309,0.0106,1.0047,0.0198,0.0099,0.0034,0.0011,-0.0000,-0.0005,175.0275,50.37562931,16.28175891,0.00000000,
13:21:34:328,0.0309,0.0106,1.0047,0.0526,0.0176,-0.0031,0.0011,-0.0000,-0.0005,175.0275,50.37562931,16.28175891,0.00000000,
